Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad,Performance,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,256GB 4GB RAM,512GB 4GB RAM,Dual_1,128GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM,5G bands,Triple_1,256GB 8GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,64GB 6GB RAM,128GB 6GB RAM,512GB 8GB RAM 
asus,Asus Google Nexus 7 (2013),https://fdn2.gsmarena.com/vv/bigpic/asus-google-nexus-7-2-ofic.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1700 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 20 - EU","HSPA, LTE","2013, July. Released 2013, July",Discontinued,200 x 114 x 8.7 mm (7.87 x 4.49 x 0.34 in),"290 g (Wi-Fi), 299 g (LTE) (10.55 oz)",,Micro-SIM,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~62.3% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)","Android 4.3 (Jelly Bean), upgradable to 6.0 (Marshmallow)",Qualcomm Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM","1, 2, 3, 4, 5, 13, 17 - North America",,,1080p@30fps,"5 MP, f/2.4, AF",,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, LE","Yes, with A-GPS",No,microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass","Li-Ion 3950 mAh, non-removable",Qi wireless charging,Black,,About 230 EUR,,,,,,,1.2 MP,,Corning Gorilla Glass,Yes,,,,,,,Up to 9 h (multimedia),,,,,,,,,,,Noise -92.2dB / Crosstalk -92.3dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Fonepad Note FHD6,https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-note-6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100 / 700,,HSPA 42.2/5.76 Mbps,"2013, June. Released 2013, November",Discontinued,164.8 x 88.8 x 10.3 mm (6.49 x 3.50 x 0.41 in),210 g (7.41 oz),,Micro-SIM,"Super IPS+ LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~67.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",Stylus,,,1080p@30fps,"8 MP, AF",,720p,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","3.0, A2DP, EDR","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Po 3200 mAh, non-removable (15 Wh)",,"White, Black",,About 350 EUR,,,,,,,1.2 MP,,,Yes,,,,,,Up to 490 h (2G) / Up to 334 h (3G),Up to 23 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad TF701T,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-tf701t.jpg,No cellular connectivity,N/A,,,,"2013, June. Released 2013, November",Discontinued,263 x 180.8 x 8.9 mm (10.35 x 7.12 x 0.35 in),585 g (1.29 lb),,No,"Super IPS+ LCD, capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~299 ppi density)",Android 4.2 (Jelly Bean),Nvidia Tegra 4 T40X,Quad-core 1.9 GHz Cortex-A15,ULP GeForce,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,HDR,1080p@30fps,"5 MP, AF",,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","3.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, gyro, compass",Li-Po (31 Wh),,Silver,,About 400 EUR,,,HDMI port,,,,1.2 MP,,Corning Gorilla Glass 2,,No,No,,,,,Up to 13 h (multimedia),,,,,,,,Contrast ratio: 1119:1 (nominal),Photo / Video,Voice 59dB / Noise 64dB / Ring 67dB,Noise -90.6dB / Crosstalk -83.0dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad FHD10,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-fhd10.jpg,No cellular connectivity,N/A,,,,"2013, June. Released 2013, August",Discontinued,264.6 x 182.4 x 9.5 mm (10.42 x 7.18 x 0.37 in),580 g (1.28 lb),,No,"IPS LCD, capacitive touchscreen, 16M colors","10.0 inches, 290.0 cm2 (~60.1% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~226 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.3 (Jelly Bean), Waveshare UI",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",,,,1080p@30fps,"5 MP, AF",,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band",3.0,"Yes, with A-GPS",No,2.0,"Accelerometer, gyro, compass","Li-Ion 6760 mAh, non-removable (25 Wh)",,"Royal Blue, Silk White, Vivid Pink",,,,,,,,,1.2 MP,,,,No,No,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad HD7 8 GB,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-hd7.jpg,No cellular connectivity,N/A,,,,"2013, June. Released 2013, July",Discontinued,196.8 x 120.6 x 10.8 mm (7.75 x 4.75 x 0.43 in),302 g (10.65 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~59.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.2.2 (Jelly Bean), Waveshare UI",Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,,,,720p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",Yes,No,microUSB 2.0,"Accelerometer, compass",Li-Po (15 Wh),,"Black, Gray, White, Pink, Green",,About 100 EUR,,,,,,,VGA,,,,No,No,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad HD7 16 GB,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-hd7.jpg,No cellular connectivity,N/A,,,,"2013, June. Released 2013, July",Discontinued,196.8 x 120.6 x 10.8 mm (7.75 x 4.75 x 0.43 in),302 g (10.65 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~59.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.2.2 (Jelly Bean), Waveshare UI",Mediatek MT8125 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),16GB 1GB RAM,,,,1080p@30fps,"5 MP, AF",,720p,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",Yes,No,microUSB 2.0,"Accelerometer, compass",Li-Po (15 Wh),,"Black, Gray, White, Pink, Green",,About 130 EUR,,,,,,,1.2 MP,,,,No,No,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Fonepad,https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,,HSPA 21.1/5.76 Mbps,"2013, February. Released 2013, April",Discontinued,196.4 x 120.1 x 10.4 mm (7.73 x 4.73 x 0.41 in),340 g (11.99 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~60.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.1 (Jelly Bean),Intel Atom Z2420 / Intel Atom Z2460,1.2 GHz / 1.6 GHz,PowerVR SGX540,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",,,,720p,"3.15 MP, AF (selected markets only)",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 4270 mAh, non-removable (16 Wh)",,"Titanium Gray, Champagne Gold",,About 260 EUR,,,,,,,1.2 MP,,,,,,,,,,Up to 9 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone Infinity,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-infinity.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,"1, 3, 7, 20","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","2013, February. Released 2013, April",Discontinued,143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),141 g (4.97 oz),,Nano-SIM,"Super IPS+ LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Qualcomm APQ8064T Snapdragon 600,Quad-core 1.7 GHz Krait,Adreno 320,No,"32GB 2GB RAM, 64GB 2GB RAM","Padfone Station with 10.1 inches IPS display, 1920 x 1200 pixels, 5000 mAh battery, 1 MP front camera. 264.6 x 181.6 x 10.7mm, 530g.",,LED flash,1080p@30fps,"13 MP, AF",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0 (SlimPort TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2400 mAh, non-removable",,"Titanium Gray, Champagne Gold, Hot Pink",,About 1000 EUR,,,,,,,2 MP,,Corning Gorilla Glass,Yes,,,,,,Up to 410 h,Up to 19 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad Smart 10,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-smart-10.jpg,No cellular connectivity,N/A,,,,"2013, February. Released 2013, May",Discontinued,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),580 g (1.28 lb),,No,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Android 4.1 (Jelly Bean),Nvidia Tegra 3 T33,Quad-core 1.2 GHz,ULP GeForce,microSDHC (dedicated slot),16GB 1GB RAM,SRS audio,,,Yes,"5 MP, AF",,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual band","3.0, A2DP, EDR",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass",Li-Po (19 Wh),,"Crystal White, Midnight Blue, Fuchsia Pink",,About 230 EUR,,,HDMI port,,,,1.2 MP,,,,No,No,,,,,Up to 8 h 30 min (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad ME172V,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-me172v.jpg,No cellular connectivity,N/A,,,,"2013, January. Released 2013, January",Discontinued,196.2 x 119.2 x 11.2 mm (7.72 x 4.69 x 0.44 in),370 g (13.05 oz),,No,"LED-backlit LCD, capacitive touchscreen","7.0 inches, 137.9 cm2 (~59.0% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1 (Jelly Bean),VIA WM8950,1.0 GHz,Mali-400,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",No,,,720p,1 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,No,No,No,microUSB 2.0,Accelerometer,"Li-Po 4270 mAh, non-removable (16 Wh)",,"Sugar White, Titanium Gray, Cherry Pink",,About 110 EUR,,,,,,,,,,,No,No,,,,,Up to 7 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Google Nexus 7 Cellular,https://fdn2.gsmarena.com/vv/bigpic/asus-google-nexus-7-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100,,HSPA 21.1/5.76 Mbps,"2012, October. Released 2012, November",Discontinued,198.5 x 120 x 10.5 mm (7.81 x 4.72 x 0.41 in),347 g (12.24 oz),,Micro-SIM,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~59.6% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","Android 4.1 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Nvidia Tegra 3,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,No,"16GB 1GB RAM, 32GB 1GB RAM",HSDPA 850 / 900 / 2100,,,720p,1.2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",3.0,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 4325 mAh, non-removable (16 Wh)",,Black,,About 230 EUR,,,No,Google Wallet MP4/H.264 player MP3/WAV/eAAC+/WMA player Photo/video editor Document viewer,,,,,Corning Gorilla Glass,Yes,,,,,,Up to 300 h,Up to 9 h (multimedia),,,,,,,,Contrast ratio: 908:1 (nominal),,Voice 68dB / Noise 65dB / Ring 75dB,Noise -69.8dB / Crosstalk -72.1dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus VivoTab RT TF600T,https://fdn2.gsmarena.com/vv/bigpic/asus-vivotab-rt.jpg,No cellular connectivity,N/A,,,,"2012, October. Released 2012, November",Discontinued,262.5 x 170.9 x 8.3 mm (10.33 x 6.73 x 0.33 in),525 g (1.16 lb),,No,"Super IPS+ LCD capacitive touchscreen, 16M colors","10.1 inches, 281.1 cm2 (~62.7% screen-to-body ratio)","1366 x 768 pixels, 16:9 ratio (~155 ppi density)",Microsoft Windows RT,Nvidia Tegra 3 T30,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM",TruVivid technology,,LED flash,1080p@30fps,"8 MP, AF",,,"Yes, with quad speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"USB 2.0, USB On-The-Go","Accelerometer, gyro, compass",Li-Po (25 Wh),,Gray,,About 420 EUR,,,SonicMaster sound technology,Asus WebStorage (32 GB) HDMI port MP4/DivX/Xvid/H.264 player MP3/WAV/eAAC+ player Photo viewer/editor Document editor/viewer,,,2 MP,,Corning Gorilla Glass,Yes,No,No,,,,,Up to 9 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone 2,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-2-a68-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100,"3, 7, 20","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","2012, October. Released 2012, December",Discontinued,137.9 x 68.9 x 9 mm (5.43 x 2.71 x 0.35 in),135 g (4.76 oz),,Micro-SIM,"Super IPS+ LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~64.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.4.2 (KitKat)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM",HSDPA 900 / 2100,,LED flash,"1080p@30fps, 720p@60fps","13 MP, AF",,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0 (MHL TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Ion 2140 mAh, non-removable",,"Black, White",,About 450 EUR,,,"Optional Padfone Station with 10.1 inches IPS display, 1280 x 800 pixels @ 514 g, 5000 mAh battery.",ASUS WebStorage (50 GB storage) MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer/editor,,,1.2 MP,,Corning Gorilla Glass,Yes,,,,,,Up to 352 h,Up to 16 h,,,,,,,,Contrast ratio: 1256:1 (nominal) / 911:1 (docking station),,Voice 57dB / Noise 66dB / Ring 77dB,Noise -82.7dB / Crosstalk -82.9dB,Endurance rating 56h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Google Nexus 7,https://fdn2.gsmarena.com/vv/bigpic/asus-google-nexus-7-new.jpg,No cellular connectivity,N/A,,,,"2012, June. Released 2012, July",Discontinued,198.5 x 120 x 10.5 mm (7.81 x 4.72 x 0.41 in),340 g (11.99 oz),,No,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~59.6% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","Android 4.1.2 (Jelly Bean), upgradable to 5.1.1 (Lollipop)",Nvidia Tegra 3,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,No,"8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM",No,,,720p,1.2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,3.0,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 4325 mAh battery (16 Wh),,Black,,About 150 EUR,,,,,,,,,Corning Gorilla Glass,Yes,No,No,,,,,Up to 10 h (multimedia),,,,,,,1.39 W/kg (body),Contrast ratio: 908:1 (nominal),,Voice 68dB / Noise 65dB / Ring 75dB,Noise -69.8dB / Crosstalk -72.1dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad Infinity 700 LTE,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-infinity.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,LTE (unspecified),"HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps","2012, February. Released 2012, Q4",Discontinued,262.9 x 180.8 x 8.4 mm (10.35 x 7.12 x 0.33 in),625 g (1.38 lb),,Mini-SIM,"Super IPS+ LCD, capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.1 (Jelly Bean)",Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,LED flash,1080p@30fps,"8 MP, AF",,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",,About 430 EUR,,,ASUS Waveshare UI,HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Organizer Document editor Photo viewer/editor Voice memo/dial Predictive text input,,,2 MP,,Corning Gorilla Glass 2,,,,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad Infinity 700 3G,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-infinity.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA,,HSPA 21.1/5.76 Mbps,"2012, February. Released 2012, Q3",Discontinued,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,Mini-SIM,"Super IPS+ LCD, capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",,About 430 EUR,,,ASUS Waveshare UI,HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Organizer Document editor Photo viewer/editor Voice memo/dial Predictive text input,,,2 MP,,Corning Gorilla Glass 2,,Yes,Yes,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad TF300TG,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-300.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 2100,,HSPA 21.1/5.76 Mbps,2012. Released 2012,Discontinued,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),635 g (1.40 lb),,Yes,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 4.0 (Ice Cream Sandwich), Waveshare UI",Nvidia Tegra 3 T30L,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,,1080p@30fps,"8 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, EDR","Yes, with A-GPS",No,2.0,"Accelerometer, gyro, compass",Li-Po (22 Wh),,"Royal Blue, Iceberg White, Torch Red",,,,,HDMI port,,,,1.2 MP,,,,,,,,,,Up to 9 h 30 min (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad TF300T,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-300.jpg,No cellular connectivity,N/A,,,,"2012, February. Released 2012, April",Discontinued,263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in),635 g (1.40 lb),,No,"IPS LCD, capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.2 (Jelly Bean)",Nvidia Tegra 3 T30L,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,,1080p@30fps,"8 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, EDR",Yes,No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (22 Wh),,"Royal Blue, Iceberg White, Torch Red",,About 290 EUR,,,ASUS Waveshare UI,HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document editor Organizer Voice memo/dial Photo viewer/editor Predictive text input (Swype),,,1.2 MP,,,,No,No,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad Infinity 700,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-infinity.jpg,No cellular connectivity,N/A,,,,"2012, February. Released 2012, July",Discontinued,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,No,"Super IPS+ LCD, capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.1 (Jelly Bean)",Nvidia Tegra 3 T33,Quad-core 1.6 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP, EDR",Yes,No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",,About 340 EUR,,,ASUS Waveshare UI,HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Polaris Office editor  Photo viewer/editor Organizer Predictive text input,,,2 MP,,Corning Gorilla Glass 2,,No,No,,,,,Up to 9 h 30 min (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo,https://fdn2.gsmarena.com/vv/bigpic/asus-eee-pad-memo.jpg,No cellular connectivity,N/A,,,,"2012, January. Released 2012, September",Discontinued,199 x 117 x 12 mm (7.83 x 4.61 x 0.47 in),389 g (13.72 oz),,No,"IPS LCD, capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~61.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.0.1 (Ice Cream Sandwich),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,No,"16GB 1GB RAM, 32GB 1GB RAM",HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input,,,1080p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",No,2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Po 4400 mAh battery,,Black,,About 170 EUR,,,,,,,1.2 MP,,,,No,No,,,,Up to 300 h,Up to 9 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
