Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser
yezz,Yezz Epic T7FD,https://fdn2.gsmarena.com/vv/bigpic/yezz-epic-t7fd.jpg,No cellular connectivity,N/A,Analog TV Digital TV (ISBD-T) Gesture typing,,,,,"2013, December. Released 2014, January",Discontinued,192 x 112 x 10.2 mm (7.56 x 4.41 x 0.40 in),274 g (9.67 oz),,No,"TFT capacitive touchscreen, 16M colors","7.0 inches, 139.5 cm2 (~64.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",,Android 4.2 (Jelly Bean),Via WM8880,Dual-core 1.5 GHz Cortex-A9,Mali-400MP2,microSDHC (dedicated slot),4GB 1GB RAM,,,1080p@30fps,3.15 MP,,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual band",2.0,A-GPS only,,Stereo FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2500 mAh, non-removable",,"Black, Blue, Green, Orange, Dark Gray",,,,,,,,,,,,,,,1.3 MP,,,,Up to 300 h,,,,,No,No,,,,,,,,
yezz,Yezz Andy A3.5EP,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a35ep.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 1900 - SIM 1 or SIM 2,,,HSPA 21.1/5.76 Mbps,"2013, September. Released 2013, November",Discontinued,114 x 62 x 12.5 mm (4.49 x 2.44 x 0.49 in),115 g (4.06 oz),,Dual SIM (Mini-SIM),"LCD capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),,,"LED flash, panorama",480p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, proximity","Li-Ion 1300 mAh, removable",,"Black, White, Blue, Green, Red",,,,,,,,,,,,,,,1.3 MP,,,,Up to 600 h (2G) / Up to 400 h (3G),,Up to 15 h (2G) / Up to 8 h (3G),,,,,,,,,,,,
yezz,Yezz Epic T7ED,https://fdn2.gsmarena.com/vv/bigpic/yezz-epic-t7ed.jpg,No cellular connectivity,N/A,Gesture typing,,,,,"2013, November. Released 2013, December",Discontinued,186.8 x 106.7 x 11.6 mm (7.35 x 4.20 x 0.46 in),272 g (9.59 oz),,No,"TFT capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~69.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,Android 4.2 (Jelly Bean),Allwinner A20,Dual-core 1.2 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,,,1080p@30fps,3.15 MP,,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual band","3.0, A2DP",No,,No,microUSB 2.0,Accelerometer,"Li-Ion 2500 mAh, non-removable",,"Black, Blue, Green, Orange, Dark Gray",,,,,,,,,,,,,,,1.3 MP,,,,Up to 350 h,,,,,No,No,,,,,,,,
yezz,Yezz Andy A6M 1GB,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a6m-1gb.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2,,,HSPA 21.1/5.76 Mbps,"2013, November. Released 2013, December",Discontinued,168 x 85.5 x 9 mm (6.61 x 3.37 x 0.35 in),189 g (6.67 oz),,Dual SIM (Mini-SIM / Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 102.5 cm2 (~71.3% screen-to-body ratio)","540 x 900 pixels, 5:3 ratio (~175 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),4GB 1GB RAM,,"LED flash, panorama, HDR",720p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Po 2400 mAh, removable",,"Black, White, Red",,,,,,,,,,,,,,,5 MP,,,,Up to 480 h (2G) / Up to 350 h (3G),,Up to 16 h (2G) / Up to 8 h 30 min (3G),,,,,,,,,,,,
yezz,Yezz Andy A6M,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a6m.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2,HSDPA 900 / 2100 - SIM 1 or SIM 2,,,HSPA 21.1/5.76 Mbps,"2013, November. Released 2013, December",Discontinued,168 x 85.5 x 9 mm (6.61 x 3.37 x 0.35 in),189 g (6.67 oz),,Dual SIM (Mini-SIM / Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 102.5 cm2 (~71.3% screen-to-body ratio)","540 x 900 pixels, 5:3 ratio (~175 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),4GB 512MB RAM,,"LED flash, panorama, HDR",720p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Po 2400 mAh, removable",,"Black, White, Red",,,,,,,,,,,,,,,5 MP,,,,Up to 480 h (2G) / Up to 350 h (3G),,Up to 16 h (2G) / Up to 8 h 30 min (3G),,,,,,,,,,,,
yezz,Yezz Andy A4M,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a4m.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2,HSDPA 900 / 2100 - SIM 1 or SIM 2,,,HSPA 7.2/5.76 Mbps,"2013, November. Released 2013, December",Discontinued,124 x 62.7 x 9 mm (4.88 x 2.47 x 0.35 in),118 g (4.16 oz),,Dual SIM (Mini-SIM / Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT6572M (28 nm),Dual-core 1.2 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,"LED flash, panorama, HDR",480p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","3.0, A2DP",A-GPS only,,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1400 mAh, removable",,"Black, White, Red",,,,,,,,,,,,,,,1.3 MP,,,,Up to 480 h (2G) / Up to 350 h (3G),,Up to 16 h (2G) / Up to 8 h (3G),,,,,,,,,,,,
yezz,Yezz Andy A4E,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-ac4e.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 1900 - SIM 1 or SIM 2,,,HSPA 21.1/5.76 Mbps,"2013, November. Released 2013, December",Discontinued,125 x 63.7 x 12.5 mm (4.92 x 2.51 x 0.49 in),133 g (4.69 oz),,Dual SIM (Mini-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6572 (28 nm),Dual-core 1.2 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,"LED flash, panorama, HDR",480p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1550 mAh, removable",,"Black, White",,,,,,,,,,,,,,,1.3 MP,,,,Up to 480 h (2G) / Up to 350 h (3G),,Up to 16 h (2G) / Up to 8 h (3G),,,,,,,,,,,,
yezz,Yezz Andy A5 1GB,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Gesture typing,HSDPA 850 / 900 / 2100 SIM 1 or SIM 2,,,HSPA 21.1/11.5 Mbps,"2013, November. Released 2013, December",Discontinued,144.1 x 73.5 x 8.6 mm (5.67 x 2.89 x 0.34 in),106 g without battery (3.74 oz),,Dual SIM (Mini-SIM and Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT6589M (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),4GB 1GB RAM,,"LED flash, HDR",720p@30fps,"13.1 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, proximity","Li-Ion 2000 mAh, removable",,Black,,,,,,,,,,,,,,,2 MP,,,,Up to 750 h (2G) / Up to 600 h (3G),,Up to 16 h (2G) / Up to 14 h (3G),,,,,,,,,,,,
yezz,Yezz Andy A4.5 1GB,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a4-5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2,,,HSPA 21.1/11.5 Mbps,"2013, November. Released 2013, December",Discontinued,132 x 65.6 x 8.6 mm (5.20 x 2.58 x 0.34 in),102 g without battery (3.60 oz),,Dual SIM (Mini-SIM and Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~64.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT6589M (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),4GB 1GB RAM,,"LED flash, panorama, HDR",720p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer,  proximity","Li-Po 1500 mAh, removable",,"Black, White",,,,,,,,,,,,,,,1.3 MP,,,,Up to 600 h (2G) / Up to 550 h (3G),,Up to 16 h (2G) / Up to 8 h (3G),,,,,,,,,,,,
yezz,Yezz Andy A4.5,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a45.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 1900 / 900 - SIM 1,,,HSPA 21.1/11.5 Mbps,"2013, March. Released 2013, May",Discontinued,132 x 65.6 x 8.6 mm (5.20 x 2.58 x 0.34 in),102 g without battery (3.60 oz),,Dual SIM (Mini-SIM and Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~64.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),4GB 512MB RAM,,"LED flash, panorama, HDR",720p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 1500 mAh, removable",,"Black, White",,,,,,,,,,,,,,,1.3 MP,,,,Up to 600 h (2G) / Up to 550 h (3G),,Up to 16 h (2G) / Up to 14 h (3G),,,,,,,,,,,,
yezz,Yezz Andy A4,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 1900 - SIM 1 only,,,HSPA 7.2/5.76 Mbps,"2013, March. Released 2013, April",Discontinued,124.5 x 63.5 x 9.8 mm (4.90 x 2.5 x 0.39 in),104 g without battery (3.67 oz),,Dual SIM (Mini-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.1 (Jelly Bean),Mediatek MT6577T (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,,"LED flash, panorama, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot",3.0,A-GPS only,,Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 1400 mAh, removable",,"Black, White",,,,,,,,,,,,,,,VGA,,,,Up to 480 h (2G) / Up to 350 h (3G),,Up to 16 h (2G) / Up to 8 h (3G),,,,,,,,,,,,
yezz,Yezz Andy A3.5,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-a351.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 1900 - SIM 1 only,,,HSPA 7.2/5.76 Mbps,"2012, June. Released 2012, November",Discontinued,114.7 x 61.5 x 11.9 mm (4.52 x 2.42 x 0.47 in),82 g without battery (2.89 oz),,Dual SIM (Mini-SIM),"LCD capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~51.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,Android 4.0 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),,,"LED flash, panorama",Yes,3.2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot","3.0, EDR","Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, proximity","Li-Ion 1300 mAh, removable",,"Black, White",,,,,,,,,,,,,,,VGA,,,,Up to 713 h (2G) / Up to 428 h (3G),,Up to 15 h (2G) / Up to 6 h 30 min (3G),,,,,,,,,,,,
yezz,Yezz Classic CC10,https://fdn2.gsmarena.com/vv/bigpic/yezz-classic-c10.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Flashlight,,,,,"2012, February. Released 2012, April",Discontinued,105 x 45 x 14.4 mm (4.13 x 1.77 x 0.57 in),55 g without battery (1.94 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),No,,,,,microSDHC (dedicated slot),64Mb 64Mb RAM,,,Yes,VGA,,,Yes,No,"Facebook, Twitter Video Player Music Player Organizer Predictive Text Input",No,Yes,No,,Stereo FM radio,Proprietary,,"Li-Ion 550 mAh, removable",,"Blue, Gray, Purple, Red, White, Black",,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 4 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, IM",Yes,No,
yezz,Yezz Andy A5,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-pro-a50-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,HSDPA 850 / 1900  / 900 - SIM 1,,,HSPA 21.1/11.5 Mbps,"2013, March. Released 2013, June",Discontinued,144.1 x 73.5 x 8.6 mm (5.67 x 2.89 x 0.34 in),106 g without battery (3.74 oz),,Dual SIM (Mini-SIM and Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Gesture typing,Android 4.2 (Jelly Bean),Mediatek MT6589M (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),4GB 512MB RAM,,"LED flash, HDR",720p@30fps,"13.1 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, gyro, proximity, compass","Li-Ion 2000 mAh, removable",,Black,,About 190 EUR,,,,,,,,,,,,,2 MP,,,,Up to 750 h (2G) / Up to 600 h (3G),,Up to 16 h (2G) / Up to 14 h (3G),,,,,,,,,,,,
yezz,Yezz Epic T7,https://fdn2.gsmarena.com/vv/bigpic/yezz-tab-t20-new.jpg,No cellular connectivity,N/A,Gesture typing,,,,,"2013, March. Released 2013, April",Discontinued,177.8 x 121.4 x 10.2 mm (7.00 x 4.78 x 0.40 in),293 g (10.34 oz),,No,"TFT capacitive touchscreen, 16M colors","7.0 inches, 139.5 cm2 (~64.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",,Android 4.1 (Jelly Bean),Allwinner A13,1.2 GHz Cortex-A8,Mali-400,microSDXC (dedicated slot),16GB 512MB RAM,,,480p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual band",No,No,,No,microUSB 2.0,Accelerometer,"Li-Ion 2600 mAh, non-removable",,"Black, Blue, Green, Orange, Dark Gray",,,,,,,,,,,,,,,VGA,,,,Up to 200 h,,,,,No,No,,,,,,,,
yezz,Yezz Classic C30,https://fdn2.gsmarena.com/vv/bigpic/yezz-clasico-2-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3,Flashlight,,,,,"2012, November. Released 2013, January",Discontinued,110 x 48 x 13.3 mm (4.33 x 1.89 x 0.52 in),54 g without battery (1.90 oz),,Triple SIM (Mini-SIM),"TFT, 65K colors","2.2 inches, 15.2 cm2 (~28.8% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),No,,,,,microSDHC (dedicated slot),64Mb 32Mb RAM,,,Yes,1.3 MP,,,Yes,Yes,"Facebook, Twitter Video Player Music Player Organizer Predictive text input",No,"2.1, A2DP",No,,Stereo FM radio,microUSB,,"Li-Ion 1000 mAh, removable",,"Blue, Gray, White",,,,,,,,,,,,,,,,,,,Up to 680 h,,Up to 7 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS",Yes,No,
yezz,Yezz Bonito YZ500,https://fdn2.gsmarena.com/vv/bigpic/yezz-bonito-latest.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2011, November. Released 2011, November",Discontinued,99.6 x 53.8 x 13.5 mm (3.92 x 2.12 x 0.53 in),65 g (2.29 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","2.0 inches, 12.5 cm2 (~23.3% screen-to-body ratio)",220 x 170 pixels (~139 ppi density),SNS apps Analog TV Video Player Music Player Organizer,,,,,microSDHC (dedicated slot),128Mb 64Mb RAM,,,Yes,1.3 MP,,,Yes,No,,No,2.0,No,,"Stereo FM radio, recording",miniUSB,,"Li-Ion 800 mAh, removable",,"Blue, Gray, Pink, Red, Violet",,,,,,,,,,,,,,,,,,,Up to 144 h,0.54 W/kg (head)     0.69 W/kg (body),Up to 3 h,,,Up to 48 kbps,No,,QWERTY,Yes,Yes,"SMS, MMS, IM",Yes,Yes,
yezz,Yezz Exclusive Z10,https://fdn2.gsmarena.com/vv/bigpic/yezz-z1-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2012, August. Released 2012, November",Discontinued,113.2 x 55.5 x 14.5 mm (4.46 x 2.19 x 0.57 in),90 g without battery (3.17 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","2.0 inches, 12.6 cm2 (~20.0% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),Flashlight SOS button,,,,,microSDHC (dedicated slot),64Mb 32Mb RAM,,,Yes,1.3 MP,,,Yes,No,"Facebook, Yahoo, MSN, Twitter Music/Video player Organizer Calendar Calculator Voice memo",No,2.1,No,,"Stereo FM radio, buit-in antenna",Proprietary,,"Li-Ion 1000 mAh, removable",,"Black, White",,,,,,,,,,,,,,,,,,,Up to 290 h,,Up to 7 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS",Yes,No,
yezz,Yezz Andy 3G 3.5 YZ1110,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-3g-35-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Analog TV MP4/WMV/H.264 player MP3/WAV/eAAC+ player Photo/video editor Document viewer,HSDPA 850 / 1900 - SIM 1 only,,,HSPA 14.4/5.76 Mbps,"2012, June. Released 2012, November",Discontinued,117 x 63 x 12 mm (4.61 x 2.48 x 0.47 in),71 g without battery (2.50 oz),,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~49.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,Android 4.0 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),512MB 256MB RAM,,LED flash,Yes,3.2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot",2.1,Yes,,Stereo FM radio,microUSB,"Accelerometer, proximity","Li-Ion 1200 mAh, removable",,Black,,,,,,,,,,,,,,,VGA,,,,Up to 713 h (2G) / Up to 428 h (3G),,Up to 15 h (2G) / Up to 6 h 30 min (3G),,,,,,,,,,,,
yezz,Yezz Andy 3G 4.0 YZ1120,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-3g40-yz1120-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,HSDPA 850 / 1900 - SIM 1 only,,,HSPA 14.4/5.76 Mbps,"2012, June. Released 2012, August",Discontinued,123.5 x 65 x 10.5 mm (4.86 x 2.56 x 0.41 in),71 g without battery (2.50 oz),,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",MP4/WMV/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input,Android 2.3 (Gingerbread),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),512MB 512MB RAM,,LED flash,Yes,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot",2.1,"Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, proximity",Removable Li-Ion 1650 mAh battery,,Blue,,,,,,,,,,,,,,,VGA,,,,Up to 713 h (2G) / Up to 428 h (3G),,Up to 16 h (2G) / Up to 7 h (3G),,,,,,,,,,,,
yezz,Yezz Ritmo 3 TV YZ433,https://fdn2.gsmarena.com/vv/bigpic/yezz-ritmo-3-tv-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2  & SIM 3,Flashlight,,,,,"2012, Q2. Released 2011, July",Discontinued,103.5 x 56.7 x 13 mm (4.07 x 2.23 x 0.51 in),55 g without battery (1.94 oz),,Triple SIM (Mini-SIM),"TFT, 256K colors","2.0 inches, 12.4 cm2 (~21.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)",No,,,,,microSDHC (dedicated slot),64Mb 32Mb RAM,,,Yes,1.3 MP,,,Yes,Yes,"Analog TV Facebook, MSN, Twitter, Yahoo Video Player Music Player Organizer Calendar Calculator Stopwatch",No,2.0,No,,"Stereo FM radio, recording",microUSB,,Removable Li-Ion 700 mAh battery,,"Black, Blue, Silver, White",,,,,,,,,,,,,,,,,,,Up to 144 h,,Up to 4 h,,,Yes,No,,QWERTY,Yes,Yes,"SMS, MMS, Email",Yes,No,
yezz,Yezz Ritmo 2 YZ420,https://fdn2.gsmarena.com/vv/bigpic/yezz-ritmo-2-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2012, Q2. Released 2011, July",Discontinued,103.5 x 56.7 x 13 mm (4.07 x 2.23 x 0.51 in),55 g without battery (1.94 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","1.8 inches, 10.2 cm2 (~17.4% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),Flashlight,,,,,microSDHC (dedicated slot),32MB,,,Yes,VGA,,,Yes,Yes,Video Player Music Player Organizer Calendar Sound recorder Calculator World clock Stopwatch,No,2.0,No,,Stereo FM radio,microUSB,,Removable Li-Ion 700 mAh battery,,"Blue, Gray, Purple, White",,,,,,,,,,,,,,,,,,,Up to 144 h,,Up to 4 h,,,No,No,,QWERTY,Yes,Yes,SMS,Yes,No,
yezz,Yezz Andy 3G 2.8 YZ11,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-3g-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,HSDPA 850 / 1900 - SIM 1 only,,,HSPA 14.4/5.76 Mbps,"2012, March. Released 2012, May",Discontinued,107.5 x 57.7 x 14.9 mm (4.23 x 2.27 x 0.59 in),71 g without battery (2.50 oz),,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","2.8 inches, 24.3 cm2 (~39.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP4/WMV/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input,Android 2.3 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),512MB 256MB RAM,,,Yes,3.2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot",2.0,"Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, proximity, compass",Removable Li-Ion 1000 mAh battery,,"Black, White, Blue, Purple, Black",,,,,,,,,,,,,,,VGA,,,,Up to 48 h,,Up to 3 h,,,,,,,,,,,,
