Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,256GB 8GB RAM,Quad,Models,128GB 4GB RAM,Dual,64GB 4GB RAM,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,SAR,32GB 3GB RAM,32GB 2GB RAM,Protection,256GB 12GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Alert types,Languages,Clock,Alarm,16GB 2GB RAM,128GB 8GB RAM,64GB 6GB RAM,16GB 1GB RAM,4GB 512MB,Five,8GB 1GB RAM,32GB 4GB RAM,4GB 512MB RAM,16GB 3GB RAM 
nokia,Nokia 8800,https://fdn2.gsmarena.com/vv/bigpic/nokia-8800.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - Nokia 8801 for US,,"Downloadable wallpapers, screensavers",,,,"2005, Q1",Discontinued,"107 x 45 x 15 mm, 67 cc (4.21 x 1.77 x 0.59 in)",134 g (4.73 oz),,Mini-SIM,Predictive text input SyncML Organizer Presence-enhanced contacts Profiles,"TFT, 256K colors","1.7 inches, 31 x 31 mm, 9.3 cm2 (~19.4% screen-to-body ratio)","208 x 208 pixels, 1:1 ratio (~173 ppi density)",,,,,No,64MB,SVGA,,QCIF,,,,Yes,No,No,"1.2, A2DP",No,,FM radio,No,,Removable Li-Ion 600 mAh battery (BL-5X),,"Silver, Black Edition (for the Russian market)",About 330 EUR,,,,,,,,,,,,,,0.34 W/kg (head)     0.60 W/kg (body),,,Scratch-resistant glass,,0.39 W/kg (head),,,,Up to 3 h,Up to 190 h,Class 8,Class 10,,"1000 entries, Photo call","20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS, EMail, Instant Messaging",3 + Java downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,,,,,,,,,,,,
nokia,Nokia 6230i,https://fdn2.gsmarena.com/vv/bigpic/nokia-6230i.gif,GSM,GSM 900 / 1800 / 1900,"5-way navigation key Downloadable wallpapers, screensavers",,No,,,,"2005, Q1",Discontinued,"103 x 44 x 20 mm, 76 cc (4.06 x 1.73 x 0.79 in)",99 g (3.49 oz),,Mini-SIM,Electronic wallet Predictive text input Organizer Voice dial Voice command Profile Selection,"TFT, 65K colors","1.5 inches, 27 x 27 mm, 7.3 cm2 (~16.0% screen-to-body ratio)","208 x 208 pixels, 1:1 ratio (~196 ppi density)",,,,,"MMC, up to 512 MB",32MB,1.3 MP,,QCIF,,,,Yes,No,No,1.2,No,,Stereo FM radio,Pop-Port,,Removable Li-Ion 900 mAh battery (BL-5C),,"Silver Grey, Black , White",,,,,,,,,,,,,,,0.81 W/kg (head)     0.62 W/kg (body),,,,,0.70 W/kg (head),,Yes,,Up to 5 h,Up to 300 h,Class 10,Class 10,,"1000 entries, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS, EMail, Instant Messaging","3D Golf, Street Racer, Backgammon  + Downloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, AAC ringtones",,,,,,,,,,,,,
nokia,Nokia 6021,https://fdn2.gsmarena.com/vv/bigpic/nokia-6021.gif,GSM,GSM 900 / 1800 / 1900,"Downloadable wallpapers, screensavers",,No,,,,"2005, Q1",Discontinued,"106 x 44 x 20 mm, 73 cc (4.17 x 1.73 x 0.79 in)",88 g (3.10 oz),,Mini-SIM,Push to talk Presence enhanced contacts Organizer SyncML Voice dial/memo,"TFT, 65K colors","1.56 inches, 7.9 cm2 (~16.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~116 ppi density)",,,,,No,2.3MB,,,,,,,Yes,No,No,1.2,No,,No,Pop-Port,,Removable Li-Ion 900 mAh battery (BL-5B),,Black,About 100 EUR,,,,,,,,,,,,,,0.69 W/kg (head)     1.04 W/kg (body),,,,,0.72 W/kg (head),,Yes,,Up to 3 h,Up to 320 h,Class 10,Class 6,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS, EMail, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,Major European languages,,,,,,,,,,,,
nokia,Nokia 6030,https://fdn2.gsmarena.com/vv/bigpic/nokia-6030.gif,GSM,GSM 900 / 1800,GSM 850 / 1900 - US version,,"Downloadable wallpapers, screensavers, themes",,,,"2005, Q1",Discontinued,"104 x 44 x 18 mm, 75 cc (4.09 x 1.73 x 0.71 in)",90 g (3.17 oz),,Mini-SIM,MP3 player and recorder Smart messaging Calculator Voice Dial Mobile chat Profiles Currency converter,"CSTN, 65K colors","1.5 inches, 7.3 cm2 (~15.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,3MB,,,,,,,Yes,No,No,No,No,,FM radio,,,Removable Li-Ion 900 mAh battery (BL-5C),,"Black, Champagne",About 50 EUR,,,,,,,,,,,,,,0.91 W/kg (head)     0.74 W/kg (body),,,,,0.59 W/kg (head),,,,Up to 3 h,Up to 300 h,Class 6,No,,250 x 10 fields,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,Major European languages,,,,,,,,,,,,
nokia,Nokia 6680,https://fdn2.gsmarena.com/vv/bigpic/no6680.gif,GSM / UMTS,GSM 900 / 1800 / 1900,5-way navi key Downloadable themes,UMTS 2100,Push to talk MP3/AAC/MP4 player Predictive text input Organizer Voice command/memo,,,"Yes, 384 kbps","2005, Q1",Discontinued,"108.6 x 55.2 x 20.5 mm, 104 cc (4.28 x 2.17 x 0.81 in)",133 g (4.69 oz),,Mini-SIM,,"TFT, 256K colors","2.1 inches, 35 x 41 mm, 14.0 cm2 (~23.4% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"Symbian OS 8.0a , Series 60 UI",TI OMAP 1710,220 MHz ARM926EJ-S,,"RS-DV-MMC, 64 MB included",10MB,1.3 MP,LED flash,QCIF,VGA videocall camera,,,Yes,No,No,1.2,No,,No,Pop-Port,,Removable Li-Ion 900 mAh battery (BL-5C),,"Bronze, Silver",About 230 EUR,,,,,,,,,,,,,,0.56 W/kg (head)     0.67 W/kg (body),,,,,0.69 W/kg (head),,,,Up to 6 h,Up to 240 h,,,,,,,,,,"WAP 2.0/xHTML, HTML with .pdf support","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 6681,https://fdn2.gsmarena.com/vv/bigpic/no6681.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - Nokia 6682 for US,,5-way navi key Downloadable themes,,,,"2005, Q1",Discontinued,"108.4 x 55.2 x 20.5 mm, 104 cc (4.27 x 2.17 x 0.81 in)",131 g (4.62 oz),,Mini-SIM,Push to talk MP3/AAC/MP4 player Predictive text input Organizer Voice command/memo,"TFT, 256K colors","2.1 inches, 35 x 41 mm, 14.0 cm2 (~23.4% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"Symbian OS 8.0a, Series 60 2nd Edition",TI OMAP 1710,220 MHz ARM926EJ-S,,"RS-DV-MMC, 64 MB included",8MB,1.3 MP,LED flash,Yes,,,,Yes,No,No,1.2,No,,No,Pop-Port,,Removable Li-Ion 900 mAh battery (BL-5C),,"Electric Blue, Pearl White",,,,,,,,,,,,,,,0.78 W/kg (head)     0.47 W/kg (body),,,,,0.83 W/kg (head),,,,Up to 6 h,Up to 240 h,Class 10,Class 10,,,,,,,,"WAP 2.0/xHTML, HTML with .pdf support","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 6101,https://fdn2.gsmarena.com/vv/bigpic/no6101.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,Second external display 4096 colors (96 x 65 pixels) 5-way navi key Downloadable themes,,,,"2005, Q1",Discontinued,85 x 45 x 24 mm (3.35 x 1.77 x 0.94 in),97 g (3.42 oz),,Mini-SIM,Voice record Voice command Picture messaging Predictive text input Business card sending/receiving Organizer Radio headset,"TFT, 65k colors","1.8 inches, 29 x 35 mm, 10.2 cm2 (~26.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4.4MB,VGA,,Yes,,,,Yes,No,No,No,No,,FM radio,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-4C),,Black,,,,,,,,,,,,,,,0.95 W/kg (head)     0.59 W/kg (body),,,,,0.68 W/kg (head),,Yes,,Up to 4 h,Up to 350 h,Class 10,Class 6,,"500 x 10 fields, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, Instant Messaging",3 + downloadable,"Yes, MIDP 2.0",,"WAP, xHTML","Vibration; Downloadable polyphonic, MP3 ringtones",Major European and Asia-Pacific languages,,,,,,,,,,,,
nokia,Nokia 6822,https://fdn2.gsmarena.com/vv/bigpic/no6822.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,5-way joystick,,,,"2005, Q1",Discontinued,"106 x 46 x 21 mm, 79 cc (4.17 x 1.81 x 0.83 in)",100 g (3.53 oz),,Mini-SIM,Predictive text input Organizer Voice dial/memo,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~14.9% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)",,,,,No,3.5MB,VGA,,Yes,,,,Yes,No,No,1.1,No,,No,,,Removable Li-Ion 850 mAh battery (BL-5C),,,,,,,,,,,,,,,,,0.43 W/kg (head)     0.61 W/kg (body),,,,,0.67 W/kg (head),,Yes,,Up to 3 h - 8 h,Up to 330 h,Class 10,"Yes, 118.4 kbps",QWERTY,"1000 x 10 fields, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, Instant Messaging","5 - Backgammon, Bounce, Bowling, Chess Puzzle, Water Rapid + downloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, monophonic ringtones",Major European and Asia-Pacific languages,,,,,,,,,,,,
nokia,Nokia 7710,https://fdn2.gsmarena.com/vv/bigpic/no7710.gif,GSM,GSM 900 / 1800 / 1900,Pen input  Partial mode display (640 x 48 pixels) for saving power,,No,,,,"2004, Q4",Discontinued,"128 x 69.5 x 19 mm, 142 cc (5.04 x 2.74 x 0.75 in)",189 g (6.67 oz),,Mini-SIM,"Stereo audio/video player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice recorder Voice memo","TFT resistive touchscreen, 65K colors","3.5 inches, 79 x 40 mm, 31.6 cm2 (~35.5% screen-to-body ratio)","640 x 320 pixels, 18:9 ratio (~204 ppi density)","Symbian 7.0s, Series 90 UI",TI OMAP 1510,168 MHz ARM925T,,"MMC, 128 MB included",90MB,1 MP,,QCIF,,,,Yes,No,No,1.2,No,,FM radio,Pop-Port,,Removable Li-Po 1300 mAh battery (BP-5L),,,,,,,,,,,,,,,,,0.22 W/kg (head)     0.54 W/kg (body),,,,,0.53 W/kg (head),,,,Up to 12 h,Up to 210 h,Class 10,Class 10,,,,,,,,"WAP/xHTML, HTML with Flash 6 support",Vibration; Downloadable polyphonic ringtones,,,,,,,,,,,,,
nokia,Nokia 6020,https://fdn2.gsmarena.com/vv/bigpic/no6020.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,"5-way navigation Animated screensavers Downloadable wallpapers, screensavers",,,,"2004, Q4",Discontinued,"106 x 44 x 20 mm, 73 cc (4.17 x 1.73 x 0.79 in)",90 g (3.17 oz),,Mini-SIM,Push to Talk Predictive text input Organizer Voice command/dial Presence enhanced contacts SyncML,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~15.6% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",,,,,No,3.5MB,VGA,,Yes,,,,Yes,No,No,No,No,,No,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-5B),,Graphite,,,,,,,,,,,,,,,0.80 W/kg (head)     0.60 W/kg (body),,,,,0.50 W/kg (head),,Yes,,Up to 3 h,Up to 330 h,Class 10,Class 6,,"Yes, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, Instant Messaging","Pinball, Backgammon II, Beach Rallye, Space Park, Bowling, Puzzle + Downloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,Major European languages,,,,,,,,,,,,
nokia,Nokia 3230,https://fdn2.gsmarena.com/vv/bigpic/no3230.gif,GSM,GSM 900 / 1800 / 1900,"5-way navi key Downloadable screensavers,  wallpapers",,Up to 60 min video clips,,,,"2004, Q4",Discontinued,"109 x 49 x 19 mm, 90 cc (4.29 x 1.93 x 0.75 in)",110 g (3.88 oz),,Mini-SIM,Push to Talk Mono MP3 player Predictive text input Organizer Voice dial/memo,"TFT, 65K colors","2.1 inches, 35 x 41 mm, 14.0 cm2 (~26.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"Symbian 7.0s, Series 60 SE UI",TI OMAP 1510,123 MHz ARM925T,,"RS-MMC, 32 MB included",6MB,1.23 MP,,QCIF,,,,Yes,No,No,1.1,No,,Stereo FM radio,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-5B),,"Black, Red",About 100 EUR,,,,,,,,,,,,,,0.81 W/kg (head)     0.23 W/kg (body),,,,,0.41 W/kg (head),,Yes,,Up to 4 h,Up to 150 h,Class 10,"Yes, 118.4 kbps",,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 6670,https://fdn2.gsmarena.com/vv/bigpic/no6670.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,5-way navi key Downloadable themes,,,,"2004, Q3",Discontinued,"108.6 x 53 x 20.9 mm, 98 cc (4.28 x 2.09 x 0.82 in)",120 g (4.23 oz),,Mini-SIM,MP3/AAC/MP4 player Predictive text input Organizer Voice command/memo,"TFT, 65K colors","2.1 inches, 35 x 41 mm, 14.0 cm2 (~24.4% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"Symbian 7.0s, Series 60 v2.0 UI",TI OMAP 1510,123 MHz ARM925T,,"RS-DV-MMC, 64 MB included",8MB,1 MP,,QCIF,,,,Yes,No,No,1.1,No,,No,Pop-Port,,Removable Li-Ion 900 mAh battery (BL-5C),,"Deep Blue, Aluminum Grey",,,,,,,,,,,,,,,0.73 W/kg (head)     0.60 W/kg (body),,,,,0.52 W/kg (head),,,,Up to 4 h,Up to 240 h,Class 6,No,,,,,,,,"WAP 2.0/xHTML, HTML with .pdf support","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 7280,https://fdn2.gsmarena.com/vv/bigpic/no7280.gif,GSM,GSM 900 / 1800 / 1900,Downloadable themes,,70 voice commands 3 min voice memo,,,,"2004, Q3",Discontinued,"115 x 32 x 19 mm, 64 cc (4.53 x 1.26 x 0.75 in)",84 g (2.96 oz),,Mini-SIM,SyncML Organizer Voice command Voice memo,"TFT, 65K colors",,"208 x 104 pixels, 18:9 ratio",,,,,No,50MB,VGA,,No,,,,Yes,No,No,1.1,No,,Stereo FM radio,,,Removable Li-Ion 700 mAh battery (BL-8N),,Black,,,,,,,,,,,,,,,0.71 W/kg (head)     0.75 W/kg (body),,,,,0.83 W/kg (head),,Yes,,Up to 3 h,Up to 240 h,Class 10,Class 8,,"1000 x 10 fields, Photo call","10 dialed, 10 received, 10 missed calls","SMS, MMS",No,No,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3/AAC ringtones",,,,,,,,,,,,,
nokia,Nokia 7270,https://fdn2.gsmarena.com/vv/bigpic/no7270.gif,GSM,GSM 900 / 1800 / 1900,Second external 4096 colors display (96 x 65 pixels),,No,,,,"2004, Q3",Discontinued,"88 x 46 x 22 mm, 78 cc (3.46 x 1.81 x 0.87 in)",121 g (4.27 oz),,Mini-SIM,Push to talk (VoIP service) SyncML Voice memo/dial Predictive text input Organizer Presence enhanced contacts Changeable textile covers,"TFT, 65K colors","2.0 inches, 31 x 39 mm, 12.6 cm2 (~31.1% screen-to-body ratio)","128 x 160 pixels,  6 lines (~102 ppi density)",,,,,No,32MB,VGA,,Yes,,,,Yes,No,No,No,No,,Stereo FM radio,Pop-Port,,Removable Li-Ion 780 mAh battery (BL-4C),,,,,,,,,,,,,,,,,1.05 W/kg (head)     0.61 W/kg (body),,,,,0.59 W/kg (head),,Yes,,Up to 4 h,Up to 270 h,Class 10,Class 10,,"255 x 10 fields, Photo call","10 dialed, 10 received, 10 missed calls","SMS, MMS, EMail, Instant Messaging",2 - Chic Pinball and Disco + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, monophonic, MP3/AAC ringtones",,,,,,,,,,,,,
nokia,Nokia 7260,https://fdn2.gsmarena.com/vv/bigpic/no7260.gif,GSM,GSM 900 / 1800 / 1900,5-way navigation joystick Downloadable themes,,No,,,,"2004, Q3",Discontinued,"105 x 45 x 18 mm, 72 cc (4.13 x 1.77 x 0.71 in)",92 g (3.25 oz),,Mini-SIM,Voice memo/dial Predictive text input Organizer Presence enhanced contacts,"TFT, 65K colors","1.6 inches, 8.3 cm2 (~17.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",,,,,No,,VGA,,Yes,,,,No,No,No,No,No,,Stereo FM radio,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-5B),,,,,,,,,,,,,,,,,0.80 W/kg (head)     0.77 W/kg (body),,,,,0.51 W/kg (head),,Yes,,Up to 3 h,Up to 350 h,Yes,No,,"500 x 10 fields, Photo call","10 dialed, 10 received, 10 missed calls","SMS, MMS, EMail, Instant Messaging",2 - Glamour Pinball and Backgammon + downloadable,Yes,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,,,,,,,,,,,
nokia,Nokia 9300,https://fdn2.gsmarena.com/vv/bigpic/no9300.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,Second LCD (128 x 128 pixels) with 65K color 5-way navigation key,,,,"2004, Q3",Discontinued,"132 x 51 x 21 mm, 126 cc (5.20 x 2.01 x 0.83 in)",167 g (5.89 oz),,Mini-SIM,"Music player MP3, MP4(AAC), RA, MIDI Document viewer (Word, Excel, PowerPoint, PDF) Organizer","TFT, 65K colors","4.0 inches, 98 x 30 mm, 29.4 cm2 (~43.7% screen-to-body ratio)",640 x 200 pixels (~168 ppi density),"Symbian 7.0s, Series 80 v2.0 UI",TI OMAP 1510,150 MHz ARM925T,,MMC,80MB,,,,,,,Yes,No,No,1.1,No,,No,Pop-Port,,Removable Li-Po 970 mAh battery (BP-6M),,,,,,,,,,,,,,,,,0.21 W/kg (head)     0.52 W/kg (body),,,,,0.24 W/kg (head),,Yes,,Up to 4 h,Up to 200 h,Class 10,Class 10,QWERTY,,,,,,,"WAP/xHTML, Opera HTML browser","Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,
nokia,Nokia 6630,https://fdn2.gsmarena.com/vv/bigpic/no6630.gif,GSM / UMTS,GSM 900 / 1800 / 1900,5-way navigation key Downloadable themes,UMTS 2100,Voice dial/memo,,,"Yes, 384 kbps","2004, Q2",Discontinued,110 x 60 x 21 mm (4.33 x 2.36 x 0.83 in),127 g (4.48 oz),,Mini-SIM,"MP3, AAC, MP4 player Predictive text input SyncML","TFT, 65k colors","2.1 inches, 35 x 41 mm, 14.0 cm2 (~21.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"Symbian 8.0, Series 60 v2.0 UI",TI OMAP 1710,220 MHz ARM926EJ-S,,"RS-DV-MMC, 64 MB included",10MB,1.3 MP,,Yes,,,,Yes,No,No,1.2,No,,No,Pop-Port,,Removable Li-Ion 900 mAh battery (BL-5C),,Light Gray,,,,,,,,,,,,,,,0.55 W/kg (head)     0.58 W/kg (body),,,,,0.83 W/kg (head),,,,Up to 3 h,Up to 264 h,,,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",Major Europe and Asia-Pacific,,,,,,,,,,,,
nokia,Nokia 6260,https://fdn2.gsmarena.com/vv/bigpic/no6260.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,Screen rotates in 4 positions 5-way navigation,,,,"2004, Q2",Discontinued,"102 x 49 x 23 mm, 109 cc (4.02 x 1.93 x 0.91 in)",125 g (4.41 oz),,Mini-SIM,"Push-to-talk service Mono MP3 player Document viewer (Word, Excel, PowerPoint, PDF) Voice commands Voice memo Presence enhanced contacts","TFT, 65K colors","2.1 inches, 35 x 41 mm, 14.0 cm2 (~28.1% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"Symbian 7.0s, Series 60 v2.0 UI",TI OMAP 1510,123 MHz ARM925T,,"RS-MMC, 32 MB included",6MB,VGA,,Yes,,,,Yes,No,No,1.1,No,,FM radio,Proprietary,,Removable Li-Ion 760 mAh battery (BL-4C),,"2 - Silver, Black",,,,,,,,,,,,,,,0.77 W/kg (head)     0.57 W/kg (body),,,,,0.72 W/kg (head),,Yes,,Up to 4 h,Up to 144 h,Class 6,No,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",Major European and Asia-Pacific languages,,,,,,,,,,,,
nokia,Nokia 6170,https://fdn2.gsmarena.com/vv/bigpic/no6170.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,Second external display 4096 colors (96 x 65 pixels) 5-way navi key Downloadable themes,,,,"2004, Q3",Discontinued,"88 x 46 x 22 mm, 79 cc (3.46 x 1.81 x 0.87 in)",121 g (4.27 oz),,Mini-SIM,Push-to-talk service SyncML Voice dial Presence enhanced contacts Organizer Predictive text input,"TFT, 65k colors","2.0 inches, 31 x 39 mm, 12.6 cm2 (~31.1% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),,,,,No,2.2MB,VGA,,Yes,,,,Yes,No,No,No,No,,No,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-4C),,Silver,,,,,,,,,,,,,,,1.12 W/kg (head)     1.09 W/kg (body),,,,,0.61 W/kg (head),,Yes,,Up to 4 h,Up to 270 h,Class 10,Class 10,,"500 entries, Photo call",Yes,"SMS, MMS, Email, Instant Messaging","Yes, downloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, monophonic, MP3 ringtones",Major European and Asia-Pacific languages,,,,,,,,,,,,
nokia,Nokia 3128,https://fdn2.gsmarena.com/vv/bigpic/no3128.gif,GSM,GSM 900 / 1800 / 1900,"Second external display  (96 x 64 pixels), 4096 colors Wallpaper and animated screensavers Downloadable screensavers",,1000 short messagies,,,,"2004, Q4",Discontinued,79.9 x 41.6 x 20.8 mm (3.15 x 1.64 x 0.82 in),80 g (2.82 oz),,Mini-SIM,Predictive text input Chinese-English dictionary (20 000 words)  Organizer Stopwatch,65K colors,,128 x 160 pixels,,,,,No,1.3MB,,,,,,,No,No,No,No,No,,"Stereo FM radio, RDS",,,Removable Li-Ion 720 mAh battery,,"Gold, Red, Blue",,,,,,,,,,,,,,,1.34 W/kg (head)     0.83 W/kg (body),,,,,1.14 W/kg (head),,,,Up to 4 h,Up to 200 h,Class 10,No,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",Yes + downloadable,No,,"WAP, xHTML",Vibration; Downloadable polyphonic ringtones,,,,,,,,,,,,,
nokia,Nokia 2650,https://fdn2.gsmarena.com/vv/bigpic/no2650.gif,GSM,GSM 900 / 1800,GSM 850 / 1900 - Nokia 2651 for US,,4-way navi key Downloadable themes,,,,"2004, Q2",Discontinued,"85 x 46 x 23 mm, 77 cc (3.35 x 1.81 x 0.91 in)",96 g (3.39 oz),,Mini-SIM,Predictive text input Organizer,4096 colors,,"128 x 128 pixels, 1:1 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 760 mAh battery (BL-4C),,"Silver, Red, Brown",,,,,,,,,,,,,,,,,,,,0.54 W/kg (head),,,,Up to 3 h,Up to 300 h,Class 4,No,,"256 x 5 fields, Photo call","10 dialed, 10 received, 10 missed calls","SMS, MMS","Yes, downloadable","Yes, MIDP 1.0",,"WAP 1.2.1, xHTML","Vibration; Downloadable polyphonic, monophonic ringtones",Major European and Asia-Pacific languages,,,,,,,,,,,,
nokia,Nokia 2600,https://fdn2.gsmarena.com/vv/bigpic/no2600.gif,GSM,GSM 900 / 1800,GSM 850 / 1900 - US version,,4-way navi key Screensavers,,,,"2004, Q2",Discontinued,"107 x 46 x 20 mm, 80 cc (4.21 x 1.81 x 0.79 in)",94 g (3.32 oz),,Mini-SIM,Predictive text input Stopwatch Organizer Changeable front and back covers,"CSTN, 4096 colors","1.5 inches, 7.3 cm2 (~14.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,4MB,,,,,,,Yes,No,No,No,No,,No,,,Removable Li-Ion 820 mAh battery (BR-5C),,"Iron blue, Tree green",,,,,,,,,,,,,,,1.43 W/kg (head)     0.75 W/kg (body),,,,,0.85 W/kg (head),,,,Up to 3 h 30 min,Up to 250 h,,No,,200 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS","3 - Mobile Soccer, Bounce, Nature Park",No,,,"Vibration; Downloadable polyphonic, monophonic ringtones, composer",Major European and Asia-Pacific languages,,,,,,,,,,,,
nokia,Nokia 3220,https://fdn2.gsmarena.com/vv/bigpic/no3220.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,Cut-out covers  Five-way navigation Wallpaper and animated  screensavers Downloadable wallpapers,,,,"2004, Q2",Discontinued,104.5 x 44.2 x 18.7 mm (4.11 x 1.74 x 0.74 in),86 g (3.03 oz),,Mini-SIM,Predictive text input Organizer Photo editor Optional Fun Shell covers with tilt sensor for game control and wave messaging,65K colors,"1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",,,,,No,3MB,VGA,,Yes,,,,Yes,No,No,No,No,,No,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-5B),,"Red, Blue",,,,,,,,,,,,,,,1.01 W/kg (head)     1.04 W/kg (body),,,,,0.68 W/kg (head),,,,Up to 3 h,Up to 280 h,Class 10,Class 6,,256 x 4 fields,"20 dialed, 20 received, 20 missed calls","SMS, MMS, EMail, Instant Messaging, Light Messaging","3 - Club Pinball, Dance Delight, Phantom Spider + downloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,"Major European, Africa and APAC languages",,,,,,,,,,,,
