Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Video,,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Type_1,Stand-by,Talk time,Colors,SAR EU,Features,Single_1,Video_1,Music play,3G bands,Speed,Price,Keyboard,Phonebook,Call records,Messaging,Games,Java,SAR,_1_1,Browser,Protection,Camera,Loudspeaker_1,Audio quality,Display,Battery life,Models,Infrared port,Alert types,Clock,Alarm 
sony_ericsson,Sony Ericsson V600,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-v600.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2005, June",Discontinued,105 x 45.5 x 19.5 mm (4.13 x 1.79 x 0.77 in),105 g (3.70 oz),Mini-SIM,"TFT, 256K colors","1.8 inches, 28 x 35 mm, 10.2 cm2 (~21.3% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,No,32MB,1.3 MP,QCIF,"Wallpapers, screensavers",No,No,No,2.0,No,"Stereo FM radio, RDS",Proprietary,,Predictive text input SMS to many Calculator Stopwatch Changeable front and back covers  Picture messaging,Removable Li-Ion battery,Up to 360 h,Up to 8 h,"Moonlight Silver, Black",0.86 W/kg (head),LED flash,Yes,,,UMTS 2100,"Yes, 384 kbps",,,"500 x 15 fields, Photo call","20 received, 20 dialed and 20 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",1.62 W/kg (head),,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson K600,https://fdn2.gsmarena.com/vv/bigpic/snk600.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2005, Q1",Discontinued,104.3 x 45 x 18.9 mm (4.11 x 1.77 x 0.74 in),105 g (3.70 oz),Mini-SIM,"TFT, 256K colors","1.8 inches, 28 x 35 mm, 10.2 cm2 (~21.7% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,No,33MB,1.3 MP,QCIF,"Wallpapers, screensavers",No,No,No,2.0,No,"Stereo FM radio, RDS",Proprietary,,Videocall camera,Removable Li-Ion 900 mAh battery (BST-37),Up to 370 h,Up to 8 h,Aluminium Silver,0.69 W/kg (head),LED flash,,,,UMTS 2100,"Yes, 384 kbps",About 100 EUR,,"500 x 20 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,MP3/MP4 player Predictive text input Photo editor Organizer,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer",,
sony_ericsson,Sony Ericsson Z800,https://fdn2.gsmarena.com/vv/bigpic/snz800.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2005, Q1",Discontinued,102 x 49 x 23.6 mm (4.02 x 1.93 x 0.93 in),128 g (4.52 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.5% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,"Memory Stick Duo Pro, 64 MB included",,1.3 MP,No,"Second external 65K colors display (101 x 80 pixels) Wallpapers, screensavers",No,No,No,1.1,No,No,miniUSB,,No,Removable Li-Ion 900 mAh battery (BST-33),Up to 240 h,Up to 10 h,,1.05 W/kg (head),"rotating lens, LED flash",,,,UMTS 2100,"Yes, 384 kbps",,,Photo call,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,Yes,,MP3/MP4 player Predictive text input Photo editor Organizer Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,
sony_ericsson,Sony Ericsson K300,https://fdn2.gsmarena.com/vv/bigpic/snk300.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2004, Q4",Discontinued,99.9 x 45.2 x 19.4 mm (3.93 x 1.78 x 0.76 in),85 g (3.00 oz),Mini-SIM,"CSTN, 65K colors","1.6 inches, 29 x 29 mm, 8.3 cm2 (~18.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",,,,,No,12MB,VGA,Yes,"Wallpapers, 3D animations and pictures",No,No,No,No,No,No,Proprietary,,No,Removable Li-Ion 670 mAh battery (BST-30),Up to 300 h,Up to 7 h,2 - Visual Blue and Smooth Silver,0.96 W/kg (head),,,,,,,About 90 EUR,,"500 x 8 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",2 - Darts and TicTacToe + downloadable,"Yes, MIDP 2.0",,MP3/MP4 player SyncML Predictive text input Organizer Photo editor Voice dial Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,
sony_ericsson,Sony Ericsson J200,https://fdn2.gsmarena.com/vv/bigpic/snj200.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2004, Q4",Discontinued,101 x 43 x 19 mm (3.98 x 1.69 x 0.75 in),74 g (2.61 oz),Mini-SIM,"STN, 4096 colors","1.6 inches, 8.3 cm2 (~19.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",,,,,No,600 KB,,,"Wallpapers, themes",No,No,No,No,No,No,,,No,Removable Li-Ion 670 mAh battery,Up to 200 h,Up to 3 h 30 min,,,,,,,,,About 40 EUR,,"200 entries, Picture call","10 dialed, 20 received and missed calls","SMS, EMS","3 - Black Deal, Casino Wheels and Deep Abyss",No,,Predictive text input Organizer Nokia Smart messaging Stopwatch,WAP 1.2.1,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson T290,https://fdn2.gsmarena.com/vv/bigpic/snt290.gif,GSM,GSM 900 / 1800 - T290i,Class 8,No,"2004, Q4",Discontinued,101 x 44 x 19 mm (3.98 x 1.73 x 0.75 in),73 g (2.57 oz),Mini-SIM,"STN, 4096 colors","1.45 inches, 6.6 cm2 (~14.9% screen-to-body ratio)",101 x 80 pixels (~89 ppi density),,,,,No,400 KB,,,GSM 850 / 1900 - T290a,Yes,No,No,No,No,No,Proprietary,,"Wallpapers, themes",Removable Li-Ion 700 mAh battery (BST-30),Up to 300 h,Up to 12 h,,0.75 W/kg (head),,,,,,,About 40 EUR,,"250 entries x 5 fields, Picture call","10 dialed, 20 received and missed calls","SMS, EMS, MMS, Email",2 - Deep Abyss and Five Stones + Downloadable,No,1.17 W/kg (head)     0.75 W/kg (body),Predictive text input Organizer Voice control Voice memo,WAP 1.2.1,,,,,,,,,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson V800,https://fdn2.gsmarena.com/vv/bigpic/snv800.gif,GSM / UMTS,GSM 900 / 1800 / 1900,,,"2004, Q3",Discontinued,102 x 49 x 24 mm (4.02 x 1.93 x 0.94 in),128 g (4.52 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.5% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,Memory Stick Duo Pro,7MB,1.3 MP,No,"Second external display Wallpapers, screensavers",No,No,No,1.1,No,No,miniUSB,,No,Removable Li-Ion battery,Up to 240 h,Up to 10 h,"Ebony Black, Ceramic White, Pure Copper",1.05 W/kg (head),"rotating lens, LED flash",,,,UMTS 2100,"Yes, 384 kbps",,,Photo call,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,Yes,,MP3/MP4 player Predictive text input Photo editor Organizer Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones (limited), composer",,
sony_ericsson,Sony Ericsson P910,https://fdn2.gsmarena.com/vv/bigpic/snp910.gif,GSM,GSM 900 / 1800 / 1900 - P910i,Class 8,No,"2004, Q3",Discontinued,115 x 58 x 26 mm (4.53 x 2.28 x 1.02 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","2.9 inches, 40 x 62 mm, 24.8 cm2 (~37.2% screen-to-body ratio)","208 x 320 pixels, 3:2 ratio (~132 ppi density)","Symbian 7.0, UIQ v2.1 UI",,32-bit Philips Nexperia PNX4000 156 MHz,,"Memory Stick Duo Pro, up to 2 GB, 32 MB included",64MB,VGA,Yes,GSM 850 / 1800 / 1900 - P910a,No,No,No,1.1,No,No,Proprietary,,Handwriting recognition JogDial,Removable Li-Po 1000 mAh battery (BST-15),Up to 400 h,Up to 13 h,Urban Grey,0.88 W/kg (head),,,,,,,,QWERTY,,,,,,1.50 W/kg (head)     0.97 W/kg (body),MP4/MP3 player Predictive text input Sync ML Organizer,"WAP 2.0/xHTML, HTML",,,,,,,,Yes,Vibration; Downloadable polyphonic ringtones,,
sony_ericsson,Sony Ericsson S710,https://fdn2.gsmarena.com/vv/bigpic/sns710.gif,GSM,GSM 850 / 1800 / 1900,Class 10,Class 6,"2004, Q3",Discontinued,107.5 x 49 x 24.5 mm (4.23 x 1.93 x 0.96 in),137 g (4.83 oz),Mini-SIM,"TFT, 256K colors","2.3 inches, 35 x 46 mm, 16.4 cm2 (~31.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)",,,,,Memory Stick Duo,32MB,1.3 MP,Yes,"180 deg swivel Wallpapers, screensavers",No,No,No,1.1,No,No,Proprietary,,No,Removable Li-Ion 780 mAh battery,Up to 300 h,Up to 7h,Onyx Black,0.88 W/kg (head),,,,,,,,,Yes,Yes,"SMS, EMS, MMS, Email",Yes + downloadable,Yes,0.88 W/kg (head)     0.58 W/kg (body),MP3/MP4 player Predictive text input Organizer SyncML Voice dial/mail,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,
sony_ericsson,Sony Ericsson K508,https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k508.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2004, Q3",Discontinued,103 x 45.5 x 19.5 mm (4.06 x 1.79 x 0.77 in),88 g (3.10 oz),Mini-SIM,"TFT, 65K colors","1.9 inches, 30 x 37 mm, 11.4 cm2 (~24.2% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),,,,,No,12MB,VGA,Yes,"Wallpapers, 3D animations and pictures",No,No,No,No,No,No,Proprietary,,No,Removable Li-Ion 700 mAh battery (BST-30),Up to 300 h,Up to 7 h,"2 - Lunar Silver, Twilight Black",0.88 W/kg (head),,,,,,,,,"8 fields, 510 items, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,MP3/MP4 player Sync ML Predictive text input Organizer Photo editor Voice dial Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,
sony_ericsson,Sony Ericsson K500,https://fdn2.gsmarena.com/vv/bigpic/snk500.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2004, Q3",Discontinued,102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in),80 g (2.82 oz),Mini-SIM,"TFT, 65K colors","1.9 inches, 30 x 37 mm, 11.4 cm2 (~24.2% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),,,,,No,12MB,VGA,Yes,"Wallpapers, 3D animations and pictures",No,No,No,No,No,No,Proprietary,,No,Removable Li-Ion battery,Up to 300 h,Up to 7 h,"2 - Virtual Silver, Cosmetic Blue",0.53 W/kg (head),,,,,,,,,"8 fields, 510 items, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",0.65 W/kg (head)     1.39 W/kg (body),MP3/MP4 player SyncML Predictive text input Organizer Photo editor Voice dial Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,
sony_ericsson,Sony Ericsson F500i,https://fdn2.gsmarena.com/vv/bigpic/snf500i.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2004, Q2",Discontinued,102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in),80 g (2.82 oz),Mini-SIM,"TFT, 65K colors","1.9 inches, 30 x 37 mm, 11.4 cm2 (~24.2% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),,,,,No,12MB,VGA,Yes,"Wallpapers, 3D animations and pictures",No,No,No,No,No,No,,,No,Removable Li-Ion battery,Up to 300 h,Up to 7 h,3,0.82 W/kg (head),,,,,,,,,"500 x 8 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,MP3/MP4 player Predictive text input Organizer Photo editor Voice dial,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson S700,https://fdn2.gsmarena.com/vv/bigpic/sns700.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2004, March",Discontinued,107 x 49 x 24 mm (4.21 x 1.93 x 0.94 in),137 g (4.83 oz),Mini-SIM,"TFT, 256K colors","2.3 inches, 35 x 46 mm, 16.4 cm2 (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)",,,,,"Memory Stick Duo, up to 128 MB",32MB,1.3 MP,Yes,"180 deg swivel Wallpapers, screensavers",No,No,No,1.1,No,FM radio,Proprietary,,30 voice dial slots,Removable Li-Ion battery,Up to 300 h,Up to 7 h,,0.73 W/kg (head),,,,,,,,,"15 fields, 510 items, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email","3 - Darts, Extreme AirShow, Tennis + downloadable",Yes,0.42 W/kg (head)     0.16 W/kg (body),MP3/MP4 player Predictive text input SyncML Organizer Voice command Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,
sony_ericsson,Sony Ericsson K700,https://fdn2.gsmarena.com/vv/bigpic/snk700.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2004, March",Discontinued,99 x 46 x 19 mm (3.90 x 1.81 x 0.75 in),93 g (3.28 oz),Mini-SIM,"TFT, 65K colors","1.78 inches, 10.0 cm2 (~21.9% screen-to-body ratio)","176 x 220 pixels, 7 lines (~158 ppi density)",,Mediatek MT6592 (28 nm),,,No,41MB,VGA,Yes,"Wallpapers, screensavers",Yes,No,No,1.1,No,FM radio,Proprietary,,50 voice dial slots,Removable Li-Po battery,Up to 360 h,Up to 7 h,"Optic Silver, Blue Tinted Silver",0.48 W/kg (head),LED flash,,,,,,,,"15 fields, 510 items, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",0.37 W/kg (head)     1.03 W/kg (body),SyncML MP3 player Organizer Predictive text input Voice dial/memo Sync ML Photo editor,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3, recorded ringtones, composer",,
sony_ericsson,Sony Ericsson Z500,https://fdn2.gsmarena.com/vv/bigpic/snz500.gif,GSM,GSM 900 / 1800 / 1900 - Z500i,Class 10,Class 6,"2004, March",Discontinued,93 x 49 x 24 mm (3.66 x 1.93 x 0.94 in),110 g (3.88 oz),Mini-SIM,"CSTN, 65K colors",,128 x 160 pixels,,,,,No,,VGA,Yes,GSM 850 / 1800 / 1900 - Z500a,No,No,No,No,No,No,,,"Second external display  4096 colors  Wallpapers, screensavers",Removable Li-Ion battery,Up to 260 h,Up to 10 h,,0.84 W/kg (head),,,,,,,,,"500 x 8 fields, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging",Java,"Yes, MIDP 2.0",1.45 W/kg (head)     0.97 W/kg (body),Push to talk (VoIP service) Exchangeable covers Organizer,WAP 2.0/xHTML,,,,,,,,,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson T630,https://fdn2.gsmarena.com/vv/bigpic/snt630.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2003, Q4",Discontinued,102 x 43 x 17 mm (4.02 x 1.69 x 0.67 in),92 g (3.25 oz),Mini-SIM,"TFT, 65K colors","1.78 inches, 10.0 cm2 (~22.7% screen-to-body ratio)",128 x 160 pixels (~115 ppi density),,,,,No,2MB,CIF,No,GSM 850 / 1800 / 1900 - Sony Ericsson T637,No,No,No,1.0b,No,No,Proprietary,,"Wallpapers, screensavers",Removable Li-Po 750 mAh battery,Up to 315 h,Up to 14 h,"Frosty Silver, Black",0.73 W/kg (head),,,,,,,,,"8 fields, 510 items, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email, Instant Messaging","Embedded (AlienScum, HoneyCave2, Minigolf, Vrally2) + downloadable",Yes,1.18 W/kg (head)     0.75 W/kg (body),Predictive text input Organizer Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson P900,https://fdn2.gsmarena.com/vv/bigpic/snp900.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2003, Q4",Discontinued,115 x 57 x 24 mm (4.53 x 2.24 x 0.94 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.9 inches, 40 x 62 mm, 24.8 cm2 (~37.8% screen-to-body ratio)","208 x 320 pixels, 3:2 ratio (~132 ppi density)","Symbian 7.0, UIQ v2.1 UI",,32-bit Philips Nexperia PNX4000 156 MHz,,"Memory Stick Duo, up to 128 MB, 32 MB included",16MB,VGA,Yes,Stylus,No,No,No,Yes,No,No,Proprietary,,JogDial Image handling,Removable Li-Po 1000 mAh battery,Up to 480 h,Up to 16 h,Urban Grey,0.91 W/kg (head),,,,,,,,,,,,,,1.01 W/kg (head)     0.45 W/kg (body),MP4/MP3 player Predictive text input Organizer Voice mail,"WAP 2.0/xHTML, iMode. HTML",,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson Z600,https://fdn2.gsmarena.com/vv/bigpic/snz600.gif,GSM,GSM 900 / 1800 / 1900,Yes,No,"2003, Q3",Discontinued,90 x 48 x 28 mm (3.54 x 1.89 x 1.10 in),110 g (3.88 oz),Mini-SIM,"TFD, 65K colors",,128 x 160 pixels,,,,,No,1.5MB,CIF,No,"Second external display Wallpapers, screensavers",No,No,No,1.0b,No,No,,,No,Removable Li-Ion 780 mAh battery (BST-27),Up to 200 h,Up to 6 h,,0.16 W/kg (head),,,,,,,,,"500 x 8 fields, Photo call","20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS, Email","AlienScum, HoneyCave2, Minigolf, V-Rally2 + Mophun",Yes,0.39 W/kg (head)     0.84 W/kg (body),Predictive text input Sync ML Organizer Voice memo Exchangeable front and back covers,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson Z200,https://fdn2.gsmarena.com/vv/bigpic/snz200.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2003, Q3",Discontinued,96 x 52 x 25 mm (3.78 x 2.05 x 0.98 in),98 g (3.46 oz),Mini-SIM,"STN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,,No,,,,"Second external monochrome display Wallpapers, screensavers 5-way navigation key Menu shortcuts Downloadable wallpapers",No,No,No,No,No,No,,,No,Removable Li-Ion battery,Up to 200 h,Up to 4 h 30 min,"4 - Velvet Blue, Cosmo Silver, Frosty White, Pulse Red",0.94 W/kg (head),,,,,,,,,"300 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS","3 - Mini-golf, AlienScum and HoneyCave 2",No,,Predictive text input Organizer Stopwatch Exchangeable front cover (2 faceplates included),WAP 1.2.1,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",,
sony_ericsson,Sony Ericsson T230,https://fdn2.gsmarena.com/vv/bigpic/snt220.gif,GSM,GSM 900 / 1800,Class 4,No,"2003, Q3",Discontinued,101 x 44 x 19 mm (3.98 x 1.73 x 0.75 in),79 g (2.79 oz),Mini-SIM,"STN, 4096 colors","1.5 inches, 7.1 cm2 (~15.9% screen-to-body ratio)",101 x 80 pixels (~86 ppi density),,,,,No,,,,"Wallpapers, themes",No,No,No,No,No,No,,,No,Removable Li-Ion 670 mAh battery (BST-30),Up to 275 h,Up to 7 h 30 min,"2 - Blade Gray, Steel Blue",0.74 W/kg (head),,,,,,,,,"250 entries, Photo call","10 dialed, 20 received and missed calls","SMS, EMS, MMS, Email","Yes - VRally Racing 2, Deep Abyss + downloadable",No,,Predictive text input Organizer Voice memo Optional digital camera,WAP 1.2.1,,,,,,,,,"Vibration; Downloadable polyphonic ringtones, composer",Yes,Yes
sony_ericsson,Sony Ericsson Z1010,https://fdn2.gsmarena.com/vv/bigpic/snz1010.gif,GSM / UMTS,GSM 900 / 1800,,,"2003, Q4",Discontinued,98.5 x 54.5 x 29 mm (3.88 x 2.15 x 1.14 in),144 g (5.08 oz),Mini-SIM,"TFT, 65K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~28.4% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,"Memory Stick Duo, up to 128 MB, 16 MB included",32MB,"2 VGA cameras, video",Yes,"Second display 101 x 80 pixels, 4-level grey scale Wallpapers, screensavers",No,No,No,1.1,No,No,miniUSB,,MP3/MP4 player SyncML Predictive text input Organizer,Removable Li-Po 1000 mAh battery (BST-15),Up to 450 h,Up to 4 h,,1.41 W/kg (head),,Yes,,,UMTS 2100,"Yes, 384 kbps",,,"10 fields, in shared memory, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",Yes,Yes
sony_ericsson,Sony Ericsson T610,https://fdn2.gsmarena.com/vv/bigpic/snt610.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2003, Q2",Discontinued,102 x 44 x 19 mm (4.02 x 1.73 x 0.75 in),95 g (3.35 oz),Mini-SIM,"STN, 65K colors","1.8 inches, 10.2 cm2 (~22.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,2MB,CIF,No,Wallpapers,No,No,No,1.0b,No,No,,,300 organizer entries,Removable Li-Ion 770 mAh battery (BST-25),Up to 310 h,Up to 14 h,3,0.89 W/kg (head),,,,,,,,,"8 fields, 510 items, Photo call","30 received, dialed and missed calls","SMS, EMS, MMS, Email","Deep Abyss, Five Stones, Minigolf and  downloadable",Yes,1.21 W/kg (head)     0.97 W/kg (body),Predictive text input Organizer Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",Yes,Yes
sony_ericsson,Sony Ericsson T310,https://fdn2.gsmarena.com/vv/bigpic/snt310.gif,GSM,GSM 900 / 1800 / 1900,Class 4,No,"2003, March",Discontinued,104 x 49 x 19 mm (4.09 x 1.93 x 0.75 in),97 g (3.42 oz),Mini-SIM,"STN, 256 colors",,"101 x 80 pixels, 6 lines",,,,,No,,,,Wallpapers,No,No,No,No,No,No,,,No,Removable Li-Po battery,Up to 300 h,Up to 7 h,"3 -  Flaming Gold, Fashion Blue, Funky Purple",0.61 W/kg (head),,,,,,,,,250 x 8 fields,"30 received, dialed and missed calls","SMS, EMS, MMS, Email",Tony Hawk's Pro Skater + downloadable,No,0.35 W/kg (head)     0.38 W/kg (body),Predictive text input Organizer Voice memo,WAP 2.0/xHTML,,,,,,,,Yes,"Vibration; Downloadable polyphonic ringtones, composer",Yes,Yes
sony_ericsson,Sony Ericsson T105,https://fdn2.gsmarena.com/vv/bigpic/snt105.gif,GSM,GSM 900 / 1800,No,No,"2003, Q2",Discontinued,99 x 43.5 x 17.7 mm (3.90 x 1.71 x 0.70 in),75 g (2.65 oz),Mini-SIM,"Grayscale graphics, 4 shades",1.4 inches,,,,,,No,,,,Blue backlight Downloadable pictures,No,No,No,No,No,No,,,10 SMS templates,Removable Li-Ion 700 mAh battery,Up to 275 h,Up to 7 h 30 min,"2 - Steel Grey, Vibrant Turquoise",,,,,,,,,,"100 entries, Photo call","20 received, dialed and missed calls","SMS, EMS",Yes,No,,Predictive text input Organizer Photo editor,WAP 1.2.1,,,,,,,,,Vibration; Downloadable monophonic ringtones,Yes,Yes
sony_ericsson,Sony Ericsson T100,https://fdn2.gsmarena.com/vv/bigpic/snt100.gif,GSM,GSM 900 / 1800,No,No,"2002, Q4",Discontinued,99 x 43.5 x 17.7 mm (3.90 x 1.71 x 0.70 in),75 g (2.65 oz),Mini-SIM,"Grayscale graphics, 4 shades",,,,,,,No,,,,Blue backlight Downloadable pictures,No,No,No,No,No,No,,,10 SMS templates,Removable Li-Po battery,Up to 200 h,Up to 4 h 30 min,"4 - Icy Blue, Gentle Gold, Fresh White, Soft Silver",0.84 W/kg (head),,,,,,,,,"100 entries, Photo call","20 received, dialed and missed calls","SMS, EMS",Yes,No,,Predictive text input Organizer Stopwatch Photo editor,WAP 1.2.1,,,,,,,,,Vibration; Downloadable monophonic ringtones,Yes,Yes
sony_ericsson,Sony Ericsson T600,https://fdn2.gsmarena.com/vv/bigpic/snt600.gif,GSM,GSM 900 / 1800 / 1900,No,No,"2002, Oct",Discontinued,92 x 41 x 20 mm (3.62 x 1.61 x 0.79 in),60 g (2.12 oz),Mini-SIM,"Grayscale graphics, 4 shades",,101 x 80 pixels,,,,,No,,,,No,No,No,No,No,No,No,,,Predictive text input Organizer Mobile chat,Removable Li-Po battery,Up to 180 h,Up to 5 h,"3 - Moonlight silver, Marine Blue and Gold",0.80 W/kg (head),,,,,,,,,"250 entries, contact groups","30 received, dialed and missed calls","SMS, EMS","5 - Triango, CarRace, UnderAttack, MindPuzzle, BrickSmash",No,,,WAP 1.2.1,,,,,,,,,"Vibration; Monophonic ringtones, composer",Yes,Yes
sony_ericsson,Sony Ericsson T300,https://fdn2.gsmarena.com/vv/bigpic/snt300.gif,GSM,GSM 900 / 1800 / 1900,Class 4,No,"2002, Oct",Discontinued,106 x 48 x 22 mm (4.17 x 1.89 x 0.87 in),101 g (3.56 oz),Mini-SIM,"STN, 256 colors",,"101 x 80 pixels, 6 lines",,,,,No,,,,Wallpapers,No,No,No,No,No,No,,,No,Removable Li-Ion 700 mAh battery (BST-22),Up to 300 h,Up to 7 h,"3 -  Icy Blue, Midnight Red, Mystical Green",1.20 W/kg (head),,,,,,,,,250 x 3 numbers,Yes,"SMS, EMS, MMS, Email",Erix + more downloadable,No,,Predictive text input Organizer Exchangeable covers,WAP 2.0/xHTML,,,,,,,,Yes,Vibration; Downloadable polyphonic ringtones,Yes,Yes
sony_ericsson,Sony Ericsson T200,https://fdn2.gsmarena.com/vv/bigpic/snt200.gif,GSM,GSM 900 / 1800 / 1900,Class 8,No,"2002, Oct",Discontinued,105 x 48 x 22 mm (4.13 x 1.89 x 0.87 in),85 g (3.00 oz),Mini-SIM,"Grayscale graphics, 4 shades",,,,,,,No,,,,Blue backlight,No,No,No,No,No,No,,,No,Removable Li-Ion 700 mAh battery (BST-24),Up to 220 h,Up to 13 h,,0.63 W/kg (head),,,,,,,,,,"10 dialed, 10 received, 10 missed calls","SMS, EMS",5,No,0.93 W/kg (head),Predictive text input Organizer,WAP 1.2.1,,,,,,,,,Vibration; Downloadable monophonic ringtones,Yes,Yes
