Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser
zte,ZTE Blade Max View,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-max-view-610dl.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,CDMA 800 / 1900,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 5, 12, 13, 66",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2019,Available. Released 2019,163.1 x 74.9 x 8.1 mm (6.42 x 2.95 x 0.32 in),160 g (5.64 oz),"Glass front, plastic back, plastic frame",Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~76.0% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",CDMA2000 1xEV-DO,"Android 7.1.1 (Nougat), upgradable to Android 8.1 (Oreo)",Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC,32GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps,8 MP,,,Yes,Yes,eMMC 5.1,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",,Unspecified,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, proximity","Li-Po 4000 mAh, non-removable",,Black,Z610DL,About 90 EUR,,,,,,,,,,,,"16 MP, f/2.0, 25mm (wide), 1/3.1"", 1.0µm, PDAF 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade A7 Prime,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a7-prime.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 1700(AWS) / 1900 / 2100,"2, 4, 5, 13",,"HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps","2019, November","Available. Released 2019, November",156.7 x 72.9 x 8.1 mm (6.17 x 2.87 x 0.32 in),165 g (5.82 oz),"Glass front, plastic back, plastic frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.09 inches, 91.0 cm2 (~79.7% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",,Android 9.0 (Pie),Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, PDAF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP, LE","Yes, with A-GPS",,FM radio,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, proximity","Li-Po 3200 mAh, non-removable",,Silver,,About 90 EUR,,,,,,,,,,,,,"5 MP, f/2.2",,,,,,,,,,,,,,,,,,
zte,ZTE Blade 10 Prime,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-10.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"2, 4, 5, 12, 13, 66",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, November","Available. Released 2019, November",158 x 75.2 x 7.9 mm (6.22 x 2.96 x 0.31 in),165 g (5.82 oz),"Glass front, plastic back, plastic frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 99.1 cm2 (~83.4% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~400 ppi density)",,Android 9.0 (Pie),Mediatek MT6771 Helio P60 (12 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),64GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps (gyro-EIS),"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",Yes,FM radio,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 3200 mAh, non-removable",Fast charging 18W USB Power Delivery 2.0,Black,Z6530,About 160 EUR,,,,,,,,,,,,"16 MP, f/1.8, 1/2.8"", 1.12µm, PDAF 5 MP, f/2.2, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade 20,https://fdn2.gsmarena.com/vv/bigpic/ztel-blade-v20.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 8, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A","2019, October","Available. Released 2019, October",162.9 x 76.6 x 9 mm (6.41 x 3.02 x 0.35 in),190 g (6.70 oz),"Glass front, plastic back, plastic frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.49 inches, 103.4 cm2 (~82.9% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~265 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6771 Helio P60 (12 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),128GB 4GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",,1080p@30fps,Yes,Yes,eMMC 5.1,"Wi-Fi 802.11 b/g/n, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",,"FM radio, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",Fast charging 18W,"Turquoise, Magic red",V1050,About 130 EUR,,,,,,,,,,,,"16 MP, f/1.8, (wide), PDAF 8 MP, f/2.2, 12mm (ultrawide) 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE nubia Red Magic 3s,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-3s.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 28, 30, 66 - Global",,"HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps","2019, September","Available. Released 2019, September",171.7 x 78.5 x 9.7 mm (6.76 x 3.09 x 0.38 in),215 g (7.58 oz),"Glass front (Gorilla Glass 4), aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.65 inches, 108.6 cm2 (~80.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~388 ppi density)",CDMA2000 1xEV-DO,"Android 9.0 (Pie), Redmagic 2.0",Qualcomm SM8150 Snapdragon 855+ (7 nm),Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485),Adreno 640 (700 MHz),No,"128GB 8GB RAM, 256GB 12GB RAM",,"LED flash, HDR, panorama","8K@15fps, 4K@30/60fps, 1920fps","48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF",HDR,1080p@30fps,"Yes, with stereo speakers",Yes,32-bit/384kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, aptX, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO",,No,"3.1, Type-C 1.0 reversible connector, USB On-The-Go; accessory connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable",Fast charging 18W Quick Charge 4+,"Mecha Silver, Cyber Shade, Eclipse Black",NX629J_V1S,About 820 EUR,Corning Gorilla Glass 4,,"AnTuTu: 358748 (v7), 495229 (v8)GeekBench: 11310 (v4.4)GFXBench: 37fps (ES 3.1 onscreen)",Contrast ratio: Infinite (nominal),Photo / Video,Voice 69dB / Noise 73dB / Ring 84dB,Endurance rating 115h,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",Noise -95.5dB / Crosstalk -92.4dB,,,,,,,,,,,,,,,,,
zte,ZTE nubia X 5G,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-x.jpg,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 20, 34, 38, 39, 40, 41",NSA/Sub6,"HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat18 1200/150 Mbps, 5G (2+ Gbps DL)","Exp. announcement 2019, July",Cancelled,-,-,"Glass front (Gorilla Glass 3), glass back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm2","1080 x 2280 pixels, 19:9 ratio (~403 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,No,"64GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps",Yes,No,32-bit/384kHz audio,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,"Type-C 1.0 reversible connector, USB On-The-Go","Dual fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 3800 mAh, non-removable",Fast charging 18W Quick Charge 4,"Blue Gold, Sea Blue, Black Gold, Deep Gray, Starry Night (512 GB only)",,,Corning Gorilla Glass 3,,,,,,,,,,,"16 MP, f/1.8, PDAF 24 MP, f/1.7, PDAF",,,Uses main cameras,,,,,,,,,,,,,,,,
zte,ZTE nubia Z20,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z20.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 34, 38, 39, 40, 41 - EU/Asia",,"HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat18 1200/150 Mbps","2019, August","Available. Released 2019, August",158.6 x 75.3 x 9 mm (6.24 x 2.96 x 0.35 in),186 g (6.56 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.42 inches, 101.2 cm2 (~84.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~401 ppi density)",CDMA2000 1xEV-DO,"Android 9.0 (Pie), Nubia UI 7",Qualcomm SM8150 Snapdragon 855+ (7 nm),Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640 (700 MHz),No,"128GB 6GB RAM, 128GB 8GB RAM, 512GB 8GB RAM",,"Dual-LED dual-tone flash, second soft flash, HDR, panorama","8K@15fps, 4K@30/60fps, 1080p@30/60fps, 720p@1920fps",,"Dual-LED dual-tone flash, HDR, panorama","8K@15fps, 4K@30/60fps, 1080p@30/60fps, 720p@1920fps",Yes,No,32-bit/384kHz audio,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.1, A2DP, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO",,No,"Type-C 1.0 reversible connector, USB On-The-Go","Dual fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",Fast charging 27W USB Power Delivery 2.0,"Twilight Blue, Diamond Black",NX627J,About 550 EUR,Corning Gorilla Glass 5,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS 8 MP, f/2.4, (telephoto), 3x optical zoom 16 MP, f/2.2, 12mm (ultrawide), 1/3.1"", 1.0µm, AF","AnTuTu: 371150 (v7), 355478 (v8)GeekBench: 10101 (v4.4)GFXBench: 37fps (ES 3.1 onscreen)",Contrast ratio: Infinite (nominal),Photo / Video,Voice 71dB / Noise 73dB / Ring 74dB,Endurance rating 100h,,,,,,,,,Uses main cameras,,,,,,,,,,,,,,,
zte,ZTE Blade A5 (2019),https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a5-2019.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 38",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, May","Available. Released 2019, May",145.8 x 70 x 9.6 mm (5.74 x 2.76 x 0.38 in),157 g (5.54 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~75.1% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",,Android 9.0 (Pie),Unisoc SC9863A (28nm),Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55),IMG8322,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR",1080p@30fps,"13 MP, f/2.0, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2600 mAh, non-removable",,"Black, Blue",,About 80 EUR,,,,,,,,,,,,,"8 MP, f/2.4",,,,,,,,,,,,,,,,,,
zte,ZTE Blade A3 (2019),https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3-2019.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 38",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, April","Available. Released 2019, April",137.4 x 67.5 x 10.5 mm (5.41 x 2.66 x 0.41 in),144 g (5.08 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 64.5 cm2 (~69.6% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~215 ppi density)",,Android 9.0 Pie (Go edition),Unisoc SC9832E (28nm),Quad-core 1.4 GHz,Mali-T820 MP1,microSDXC,16GB 1GB RAM,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2000 mAh, non-removable",,"Black, Blue",,About 60 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade L8,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3-2019.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 900 / 2100,,,HSPA 42.2/5.76 Mbps,"2019, April","Available. Released 2019, April",137.4 x 67.5 x 10.5 mm (5.41 x 2.66 x 0.41 in),144 g (5.08 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 64.5 cm2 (~69.6% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~215 ppi density)",,Android 9.0 Pie (Go edition),Unisoc SC7731E (28nm),Quad-core 1.3 GHz,Mali-T820 MP1,microSDXC,16GB 1GB RAM,,"LED flash, HDR",720p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2000 mAh, non-removable",,"Black, Blue",,About 60 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE nubia Red Magic 3,https://fdn2.gsmarena.com/vv/bigpic/nubia-red-magic-3.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 28, 30, 66 - Global",,"HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps","2019, May","Available. Released 2019, May",171.7 x 78.5 x 9.7 mm (6.76 x 3.09 x 0.38 in),215 g (7.58 oz),"Glass front (Gorilla Glass 4), aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.65 inches, 108.6 cm2 (~80.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~388 ppi density)",CDMA2000 1xEV-DO,"Android 9.0 (Pie), upgradable to Android 10, Redmagic 3.0",Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,No,"64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 12GB RAM",,"LED flash, HDR, panorama","8K@15fps, 4K@30/60fps, 1920fps","48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF",HDR,1080p@30fps,"Yes, with stereo speakers",Yes,32-bit/384kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, aptX, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO",,No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go; accessory connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable",Fast charging 18W Quick Charge 4+,"Black, Red, Camouflage, Red/Blue",NX629J,About 500 EUR,Corning Gorilla Glass 4,,AnTuTu: 387726 (v7) GeekBench: 11345 (v4.4) GFXBench: 37fps (ES 3.1 onscreen),,Photo / Video,Voice 66dB / Noise 73dB / Ring 86dB,Endurance rating 112h,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",Noise -96.0dB / Crosstalk -92.4dB,,,,,,,,,,,,,,,,,
zte,ZTE nubia Alpha,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-alpha.jpg,GSM / HSPA / LTE,GSM 1800,eMMC 4.5,HSDPA 2100,"1, 3, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2019, February","Available. Released 2019, April",47.1 x 35 x 13.8 mm (1.85 x 1.38 x 0.54 in),158 g (5.57 oz),"Plastic front (display), stainless steel 316L frame",eSIM,"AMOLED capacitive touchscreen, 16M colors","4.01 inches, 20.0 cm2 (~121.0% screen-to-body ratio)",192 x 960 pixels (~244 ppi density),Uses main camera,Proprietary platform,Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,No,8GB 1GB RAM,,,Yes (up to 10 sec. duration),"5 MP, f/2.2, 25mm (wide), 1.12µm",,,Yes,No,MP3 player Photo/video viewer Voice dial/commands,Wi-Fi 802.11 b/g/n,"5.0, A2DP, LE","Yes, with A-GPS",,No,No,"Accelerometer, gyro, heart rate, compass","Li-Ion 500 mAh, non-removable",,"Gold, Black",,About 450 EUR,Yes,,,,,,,,,,,,,,,,Up to 48 h (mixed usage),,,,,,,,,,,,,,
zte,ZTE Axon 10 Pro 5G,https://fdn2.gsmarena.com/vv/bigpic/zte-axon-10-pro-5g.jpg,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900 & TD-SCDMA,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","41, 78 NSA/Sub6","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat18 1200/150 Mbps, 5G (2+ Gbps DL)","2019, February","Available. Released 2019, May",159.2 x 73.4 x 7.9 mm (6.27 x 2.89 x 0.31 in),175 g (6.17 oz),"Glass front, glass back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.47 inches, 102.8 cm2 (~87.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)",HDR10,"Android 9.0 (Pie), MiFavor 9.1",Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",HDR,1080p@30fps,"Yes, with stereo speakers",No,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,"2.0, Type-C 1.0 reversible connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",Fast charging 18W Quick Charge 4+ Qi wireless charging,Blue,"A2020, A2020N3 Pro, A2020U Pro",About 900 EUR,,"48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF, OIS 8 MP, f/2.4, (telephoto), PDAF, OIS, 3x optical zoom 20 MP, f/2.2, 11mm (ultrawide)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Axon 10 Pro,https://fdn2.gsmarena.com/vv/bigpic/zte-axon-10-pro-4g.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900 & TD-SCDMA,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - China",,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat18 1200/150 Mbps","2019, February","Available. Released 2019, May",159.2 x 73.4 x 7.9 mm (6.27 x 2.89 x 0.31 in),175 g (6.17 oz),"Glass front, glass back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.47 inches, 102.8 cm2 (~87.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 34, 38, 39, 40, 41, 66, 71 - USA","Android 9.0 (Pie), upgradable to Android 10, MiFavor 10.0",Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",HDR,1080p@30fps,"Yes, with stereo speakers",No,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",Yes,No,"2.0, Type-C 1.0 reversible connector","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",Fast charging 18W Quick Charge 4+ Qi wireless charging,Blue,"A10P3251, A10P3351",About 470 EUR,,"48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF, OIS 8 MP, f/2.4, (telephoto), PDAF, OIS, 3x optical zoom 20 MP, f/2.2, 11mm (ultrawide)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V10,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v10.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat7 300/50 Mbps","2019, February","Available. Released 2019, March",157.8 x 75.2 x 7.8 mm (6.21 x 2.96 x 0.31 in),156 g (5.50 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 99.1 cm2 (~83.5% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~400 ppi density)",,"Android 9.0 (Pie), MiFavor 9.0",Mediatek MT6771V Helio P70 (12nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM",,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",LED flash,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes (market dependent),FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3200 mAh, non-removable",,"Black, Blue, Green",,,,,,,,,,,,,,"16 MP, f/1.8, 1.12µm, PDAF 5 MP, f/2.2, (depth)",,,,,,,,,,,,,,,,,,,
