Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
vodafone,Vodafone 1210,https://fdn2.gsmarena.com/vv/bigpic/vodafone-1210.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,No,UMTS 2100,,,"Yes, 384 kbps","2007, May",Discontinued,108 x 47 x 18 mm (4.25 x 1.85 x 0.71 in),105 g (3.70 oz),,Mini-SIM,"TFT, 65K colors","2.2 inches, 15.0 cm2 (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",MP3/MP4 player Pocket Office  Organizer Predictive text input Voice memo,Microsoft Windows Mobile 5.0 for Smartphone,,32-bit Intel XScale PXA270 312 MHz,,microSD (dedicated slot),"128MB RAM, 64MB ROM",,,,,,,Yes,No,,No,Yes,No,,No,Proprietary,,Removable Li-Ion 1100 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 4 h,,,,,,,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,"Vibration; Polyphonic(64), MP3 ringtones",
vodafone,Vodafone 725,https://fdn2.gsmarena.com/vv/bigpic/vodafone-725.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,MP3 player Organizer Predictive text input Voice memo,UMTS 2100,,,"Yes, 384 kbps","2008, May",Discontinued,108.5 x 45 x 13.6 mm (4.27 x 1.77 x 0.54 in),,,Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~30.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,,microSD (dedicated slot),20MB,,,Yes,2 MP,,,Yes,Yes,,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,CIF,,,,,,,,,,,0.92 W/kg (head),,Yes,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Polyphonic(64), MP3 ringtones",
vodafone,Vodafone 810,https://fdn2.gsmarena.com/vv/bigpic/vodafone-810.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,MP3 player 3gp/MP4 player Organizer Voice memo Predictive text input,UMTS 2100,,,"Yes, 384 kbps","2007, December",Discontinued,98 x 48 x 16.5 mm (3.86 x 1.89 x 0.65 in),105 g (3.70 oz),,Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,,microSD (dedicated slot),25MB,,,Yes,2 MP,,,Yes,No,,No,Yes,No,,No,Proprietary,,Removable Li-Ion 670 mAh battery,,Black,,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 280 h,,Up to 3 h,,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,"Vibration; Polyphonic(64), MP3 ringtones",
vodafone,Vodafone 716,https://fdn2.gsmarena.com/vv/bigpic/vodafone-716.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2008, February",Discontinued,104 x 45 x 14.5 mm (4.09 x 1.77 x 0.57 in),90 g (3.17 oz),,Mini-SIM,"TFT, 65K colors","2.1 inches, 13.9 cm2 (~29.7% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),MP3 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,No,1.3 MP,,,Yes,No,,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Gray,,,,,,,,,,,,,,,,,,,Up to 300 h,,Up to 3 h 30 min,,,Class 10,No,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Polyphonic, MP3 ringtones",
vodafone,Vodafone 527,https://fdn2.gsmarena.com/vv/bigpic/vodafone-527.jpg,GSM,GSM 900 / 1800,No,,,,,"2008, March",Discontinued,107 x 47 x 11.8 mm (4.21 x 1.85 x 0.46 in),,,Mini-SIM,"TFT, 65K colors","1.7 inches, 9.1 cm2 (~18.1% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),MP3 player Organizer Predictive text input,,,,,microSD (dedicated slot),10MB,,,No,VGA,,,No,No,,No,Yes,No,,FM radio,Proprietary,,Removable Li-Ion 670 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 220 h,,Up to 3 h,,,Class 10,No,,,Yes,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,Vibration; Polyphonic(32) ringtones,
vodafone,Vodafone 511,https://fdn2.gsmarena.com/vv/bigpic/vodafone-511.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2007, December",Discontinued,106.9 x 46.3 x 10.9 mm (4.21 x 1.82 x 0.43 in),90 g (3.17 oz),,Mini-SIM,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~19.9% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),MP3 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),10MB,,,No,1.3 MP,,,Yes,No,,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,Up to 220 h,,Up to 3 h,,,Class 10,No,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,Vibration; Downloadable polyphonic ringtones,
vodafone,Vodafone 228,https://fdn2.gsmarena.com/vv/bigpic/vodafone-228.jpg,GSM,GSM 900 / 1800,No,,,,,"2008, February",Discontinued,97.5 x 47.5 x 14.3 mm (3.84 x 1.87 x 0.56 in),83 g (2.93 oz),,Mini-SIM,"TFT, 65K colors",,128 x 160 pixels,Predictive text input Calculator,,,,,No,,,,,,,,No,No,,No,No,No,,No,No,,Removable Li-Ion 720 mAh battery,,Gray,,,,,,,,,,,,,,,,,,,Up to 180 h,,Up to 6 h 50 min,,,No,No,0.49 W/kg (head),,300 entries,"10 dialed, 10 received, 10 missed calls",SMS,Yes,No,No,,,,,,,,,,,,,Vibration; Polyphonic(16) ringtones,
vodafone,Vodafone 710,https://fdn2.gsmarena.com/vv/bigpic/vodafone-710.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,"Second external display, 96 x 64 pixels, 1 inch",UMTS 2100,,,"Yes, 384 kbps","2006, October",Discontinued,91.2 x 46 x 23.5 mm (3.59 x 1.81 x 0.93 in),99 g (3.49 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~30.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),MP3 player Video player Organizer Voice memo Predictive text input,,,,,"miniSD, up to 2 GB",16MB,,LED flash,Yes,1.3 MP,,,Yes,No,,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,"Black, White, Pink",,,,,,,,,,,,,,,Videocall camera,,,,,,,,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes,Yes,WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Polyphonic, MP3 ringtones",
vodafone,Vodafone 227,https://fdn2.gsmarena.com/vv/bigpic/vodafone-227.jpg,GSM,GSM 900 / 1800,No,,,,,"2007, July",Discontinued,93 x 48 x 14.3 mm (3.66 x 1.89 x 0.56 in),78 g (2.75 oz),,Mini-SIM,"TFT, 65K colors",,"128 x 128 pixels, 1:1 ratio",Predictive text input Organizer,,,,,No,,,,,,,,Yes,No,,No,No,No,,No,No,,Removable Li-Ion 720 mAh battery,,Gray,,,,,,,,,,,,,,,,,,,Up to 180 h,,Up to 6 h 50 min,,,No,No,0.97 W/kg (head),,300 entries,"10 dialed, 10 received, 10 missed calls",SMS,Yes,No,No,,,,,,,,,,,,,Vibration; Polyphonic(16) ringtones,
vodafone,Vodafone 226,https://fdn2.gsmarena.com/vv/bigpic/vodafone-226.jpg,GSM,GSM 900 / 1800,No,,,,,"2007, July",Discontinued,103 x 46 x 11 mm (4.06 x 1.81 x 0.43 in),65 g (2.29 oz),,Mini-SIM,"CSTN, 65K colors",,128 x 160 pixels,Predictive text input Organizer,,,,,No,,,,,,,,Yes,No,,No,No,No,,No,No,,Removable Li-Ion 670 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 3 h,,,No,No,,,250 entries,"20 dialed, 20 received, 20 missed calls",SMS,No,No,No,,,,,,,,,,,,,Vibration; Polyphonic(16) ringtones,
vodafone,Vodafone 225,https://fdn2.gsmarena.com/vv/bigpic/vodafone-225.jpg,GSM,GSM 900 / 1800,No,,,,,"2007, May",Discontinued,104 x 45 x 12.5 mm (4.09 x 1.77 x 0.49 in),65 g (2.29 oz),,Mini-SIM,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",Calculator Predictive text input,,,,,No,4MB,,,,,,,No,No,,No,No,No,,No,No,,Removable Li-Ion 690 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 135 h,,Up to 3 h,,,No,No,1.32 W/kg (head),,300 entries,"10 dialed, 10 received, 10 missed calls",SMS,Yes,No,No,,,,,,,,,,,,,Polyphonic(16) ringtones,
