Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad
allview,Allview Impera S,https://fdn2.gsmarena.com/vv/bigpic/allview-impera-s.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, August",Discontinued,144.9 x 72.1 x 8.8 mm (5.70 x 2.84 x 0.35 in),156.2 g (5.50 oz),,Dual SIM (Dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC,8GB 1GB RAM,eMMC 4.5,,"LED flash, panorama",Yes,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable",,Black,,About 170 EUR,,,,,,,2 MP,,Scratch-resistant glass,,,,,,,Up to 200 h,Up to 8 h 20 min,,,,,,,,,,,,,,,,,,,,
allview,Allview Impera i,https://fdn2.gsmarena.com/vv/bigpic/allview-impera-i.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, August",Discontinued,135.8 x 67.2 x 7.2 mm (5.35 x 2.65 x 0.28 in),98.9 g (3.46 oz),,Dual SIM (Dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC,8GB 1GB RAM,eMMC 4.5,,"LED flash, panorama",Yes,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 1750 mAh, removable",,Black,,About 160 EUR,,,,,,,2 MP,,Scratch-resistant glass,,,,,,,Up to 200 h,Up to 7 h 20 min,,,,,,,,,,,,,,,,,,,,
allview,Allview A6 Quad,https://fdn2.gsmarena.com/vv/bigpic/allview-a6-quad.jpg,GSM / HSPA,GSM 900 / 1800,HSDPA 900 / 2100,,HSPA,"2014, June. Released 2014, June",Discontinued,125.4 x 65 x 10.7 mm (4.94 x 2.56 x 0.42 in),118.7 g (4.20 oz),,Dual SIM (dual stand-by),IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.3 (Jelly Bean),Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC,4GB 512MB RAM,eMMC 4.5,,"LED flash, HDR",720p@20fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1500 mAh, removable",,"Black, White, Red",,About 130 EUR,,,,,,,VGA,,,,,,,,,Up to 150 h,Up to 5 h 20 min,,,,,,,,,,,,,,,,,,,,
allview,Allview X2 Soul,https://fdn2.gsmarena.com/vv/bigpic/allview-x2-soul.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2014, May. Released 2014, May",Discontinued,145.1 x 70.1 x 5.6 mm (5.71 x 2.76 x 0.22 in),129 g (4.55 oz),,Micro-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,No,16GB 2GB RAM,,,"LED flash, HDR",1080p@30fps,"13 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Ion 2300 mAh, non-removable",,"Black, white",,About 340 EUR,,,,,,,5 MP,,,,,,,,,Up to 230 h,Up to 10 h,,,,,,,,,,,,,,,,,,,,
allview,Allview P7 Xtreme,https://fdn2.gsmarena.com/vv/bigpic/allview-p7-xtreme.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2014, April. Released 2014, April",Discontinued,139.7 x 66.3 x 8.5 mm (5.5 x 2.61 x 0.33 in),143.1 g (5.04 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IGZO IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,No,16GB 1GB RAM,No,,"LED flash, panorama, HDR",1080p@30fps,"13 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Ion 2200 mAh, non-removable",,"Black, White",,About 290 EUR,,,,,,,,,Scratch-resistant glass,,,,,,,Up to 244 h,Up to 8 h 40 min,,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Xtreme,https://fdn2.gsmarena.com/vv/bigpic/allview-x1-xtreme.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2014, February. Released 2014, February",Discontinued,150.6 x 75 x 9.7 mm (5.93 x 2.95 x 0.38 in),150.5 g (5.29 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 4.2.2 (Jelly Bean),Qualcomm MSM8274 Snapdragon 800 (28 nm),Quad-core 2.15 GHz Krait 400,Adreno 330,No,32GB 3GB RAM,eMMC 4.5,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2500 mAh, non-removable",,Black,,About 470 EUR,,,Yamaha audio amplifier,,,,8 MP,,Corning Gorilla Glass 3,Yes,,,,,,Up to 250 h,Up to 8 h 20 min,,,,,,,,,,,,,,,,,,,,
allview,Allview V1 Viper S,https://fdn2.gsmarena.com/vv/bigpic/allview-v1-viper-s.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2014, February. Released 2014, February",Discontinued,144 x 71.8 x 8.9 mm (5.67 x 2.83 x 0.35 in),143.5 g (5.08 oz),,Dual SIM (Mini-SIM/ Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.3 (Jelly Bean),Qualcomm MSM8228 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,Adreno 305,microSDHC,16GB 2GB RAM,eMMC 4.5,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, AF",,,"Yes, built-in amplifier",Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2500 mAh, removable",,Black,,About 310 EUR,,,Yamaha audio amplifier,,,,5 MP,,Corning Gorilla Glass 3,Yes,,,,,,Up to 277 h,Up to 9 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Wi10N PRO,https://fdn2.gsmarena.com/vv/bigpic/allview-wi10n-pro.jpg,No cellular connectivity,N/A,,,,"2014, November. Released 2014, November",Discontinued,258 x 173 x 10.3 mm (10.16 x 6.81 x 0.41 in),625.7 g (1.38 lb),,No,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~66.3% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Microsoft Windows 10,Intel Atom Z3735F,Quad-core 1.33 GHz,,microSDHC (dedicated slot),32GB 2GB RAM,MP3/WAV/WMA/AAC player MP4/WMV/H.264 player Photo editor Document viewer,,,Yes,2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR",No,No,2.0,Accelerometer,"Li-Po 6000 mAh, non-removable",,Black,,,,,,,,,VGA,,,,No,No,,,,Up to 150 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Wi8G,https://fdn2.gsmarena.com/vv/bigpic/allview-wi-8g.jpg,GSM / HSPA,GSM 900 / 1800,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",Discontinued,206.5 x 122.8 x 9.1 mm (8.13 x 4.83 x 0.36 in),351 g (12.38 oz),,Mini-SIM,IPS LCD capacitive touchscreen,"8.0 inches, 185.6 cm2 (~73.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Microsoft Windows 10,Intel Atom Z3735G,Quad-core 1.33 GHz,,microSDHC (dedicated slot),16GB 1GB RAM,MP3/WAV/WMA/AAC player MP4/WMV/H.264 player Photo editor Document viewer,,,Yes,2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR",No,No,microUSB 2.0,Accelerometer,"Li-Po 3800 mAh, non-removable",,"Black, White",,,,,,,,,2 MP,,,,,,,,,Up to 140 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Wi7,https://fdn2.gsmarena.com/vv/bigpic/allview-wi7.jpg,No cellular connectivity,N/A,,,,"2014, November. Released 2014, November",Discontinued,194 x 107 x 9.7 mm (7.64 x 4.21 x 0.38 in),283.7 g (10.02 oz),,No,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~66.4% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Microsoft Windows Phone 8.1,Intel Atom Z3735G,Quad-core 1.33 GHz,,microSDHC (dedicated slot),16GB 1GB RAM,MP3/WAV/WMA/AAC player MP4/WMV/H.264 player Photo editor Document viewer,,,Yes,2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,microUSB 2.0,Accelerometer,"Li-Po 2400 mAh, non-removable",,Black,,,,,,,,,VGA,,,,No,No,,,,Up to 150 h,Up to 3 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva i10G,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-i10g.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, June",Discontinued,239 x 180 x 9.3 mm (9.41 x 7.09 x 0.37 in),588.7 g (1.30 lb),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm2 (~67.7% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",Android 4.4 (KitKat),Intel Atom Z3735D,Quad-core 1.83 GHz,,microSDHC (dedicated slot),16GB 2GB RAM,,,,720p@30fps,"5 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,3.0,"Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go",Accelerometer,"Li-Po 8000 mAh, non-removable",,White,,,,,,,,,2 MP,,Scratch-resistant glass,,,,,,,Up to 200 h,Up to 6 h,,,,,,,1.06 W/kg (body),,,,,,,,,,,,,
allview,Allview Viva H10 HD,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h10-hd.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",Discontinued,258 x 168 x 9.6 mm (10.16 x 6.61 x 0.38 in),659.4 (1.45 lb),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~68.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 4.4 (KitKat),Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,,,,Yes,3.15 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,"Li-Po 8000 mAh, non-removable",,"Black, White",,,,,,,,,VGA,,,,,,,,,Up to 400 h,Up to 7 h 30 min,,,,,,,0.79 W/kg (body),,,,,,,,,,,,,
allview,Allview Viva H10 LTE,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h10-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,"3, 7, 20","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2014, December. Released 2014, December",Discontinued,244 x 174 x 10.5 mm (9.61 x 6.85 x 0.41 in),510.2 g (1.12 lb),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~69.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 4.4.4 (KitKat),Mediatek MT8732 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T760,microSDHC (dedicated slot),8GB 1GB RAM,,,LED flash,1080p@30fps,"5 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM Radio,microUSB 2.0,Accelerometer,"Li-Po 6500 mAh, non-removable",,"Black, White",,,,,,,,,2 MP,,,,,,,,,Up to 435 h,Up to 6 h,,,,,,,1.47 W/kg (body),,,,,,,,,,,,,
allview,Allview Viva H8 LTE,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h8-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,"3, 7, 20","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2014. Released 2014,Discontinued,210 x 122 x 9 mm (8.27 x 4.80 x 0.35 in),324.4 g (11.43 oz),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~72.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 4.4.4 (KitKat),Mediatek MT8732 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T760,microSDHC (dedicated slot),8GB 1GB RAM,,,LED flash,Yes,2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, EDR","Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, proximity","Li-Po 4000 mAh, non-removable",,Black,,,,,,,,,VGA,,,,,,,,,Up to 400 h,Up to 6 h,,,,,,,1.18 W/kg (body),,,,,,,,,,,,,
allview,Allview Viva H7S,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h7-s.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, June",Discontinued,191 x 107.3 x 8.8 mm (7.52 x 4.22 x 0.35 in),277.6 g (9.81 oz),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~69.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,,,"LED flash, HDR, panorama",1080p@30fps,"5 MP, AF",,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,Accelerometer,"Li-Po 3000 mAh, non-removable",,Black,,,,,,,,,VGA,,,,,,,,,Up to 300 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva H7 LTE,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-h7-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,"3, 7, 20","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2014. Released 2014,Discontinued,188 x 108 x 9 mm (7.40 x 4.25 x 0.35 in),265 g (9.35 oz),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~67.9% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.4.4 (KitKat),Mediatek MT8732 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T760,microSDHC (dedicated slot),8GB 1GB RAM,,,,Yes,2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, EDR","Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, proximity","Li-Po 2500 mAh, non-removable",,"Black, White",,,,,,,,,VGA,,,,,,,,,Up to 250 h,Up to 4 h 30 min,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva D8,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-d8.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 42.2/11.5 Mbps,"2014, January. Released 2014, January",Discontinued,199 x 136.8 x 9.1 mm (7.83 x 5.39 x 0.36 in),367 g (12.95 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~71.0% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,"Panorama, HDR",Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,Accelerometer,"Li-Po 4000 mAh, non-removable",,Black,,,,,,,,,1 MP,,,,,,,,,Up to 400 h,Up to 5 h,,,,,,,,,,,,,,,,,,,,
allview,Allview AX4 Nano,https://fdn2.gsmarena.com/vv/bigpic/allview-ax4-nano.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2014, January. Released 2014, January",Discontinued,190.9 x 107.8 x 9.3 mm (7.52 x 4.24 x 0.37 in),256.2 g (9.03 oz),,Mini-SIM,"Capacitive touchscreen, 16M colors","7.0 inches, 139.5 cm2 (~67.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,,Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM Radio,microUSB 2.0,Accelerometer,"Li-Po 2500 mAh, non-removable",,"Black, White",,,,,,,,,1 MP,,,,,,,,,Up to 250 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
allview,Allview AX3 Party,https://fdn2.gsmarena.com/vv/bigpic/allview-ax3-party.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, November. Released 2013, November",Discontinued,198 x 122 x 9.9 mm (7.80 x 4.80 x 0.39 in),337.4 g (11.89 oz),,Yes,TFT capacitive touchscreen,"7.0 inches, 139.5 cm2 (~57.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,,,,Yes,3.15 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",Yes,"Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, compass","Li-Po 3000 mAh, non-removable",,"Black, White",,,,,,,,,VGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva i8,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-i8.jpg,No cellular connectivity,N/A,,,,"2013, November. Released 2013, November",Discontinued,200 x 137 x 7.3 mm (7.87 x 5.39 x 0.29 in),312.5 g (11.01 oz),,No,IPS LCD capacitive touchscreen,"7.9 inches, 193.3 cm2 (~70.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~162 ppi density)",Android 4.2 (Jelly Bean),Intel Atom Z5280,Dual-core 2.0 GHz,PowerVR SGX544,microSDHC (dedicated slot),16GB 1GB RAM,,,,Yes,"5 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, A2DP",Yes,No,microUSB 2.0,Accelerometer,"Li-Po 4600 mAh, non-removable",,White,,,,,,,,,2 MP,,,,No,No,,,,Up to 460 h,Up to 8 h,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva Q7 Life,https://fdn2.gsmarena.com/vv/bigpic/allview-viva-q7-life.jpg,No cellular connectivity,N/A,,,,"2013, November. Released 2013, November",Discontinued,192.5 x 122 x 7.5 mm (7.58 x 4.80 x 0.30 in),402 g (14.18 oz),,No,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,Quad-core 1.0 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,No,,,Yes,VGA,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,,No,microUSB 2.0,Accelerometer,"Li-Po 3000 mAh, non-removable",,"White, Black",,About 90 EUR,,,HDMI port,,,,,,,,No,No,,,,Up to 300 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
allview,Allview 3 Speed Quad HD,https://fdn2.gsmarena.com/vv/bigpic/allview-3-speed-quad-hd.jpg,No cellular connectivity,N/A,,,,"2013, November. Released 2013, November",Discontinued,242.5 x 178 x 8.9 mm (9.55 x 7.01 x 0.35 in),645.4 g (1.42 lb),,No,TFT capacitive touchscreen,"9.7 inches, 291.4 cm2 (~67.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~132 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.0 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,HDMI port,,,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct",Yes,,No,microUSB 2.0,Accelerometer,"Li-Po 8000 mAh, non-removable",,"White, Black",,About 160 EUR,,,,,,,Yes,,,,No,No,,,,Up to 570 h,Up to 8 h,,,,,,,,,,,,,,,,,,,,
allview,Allview City Life,https://fdn2.gsmarena.com/vv/bigpic/allview-city-life.jpg,No cellular connectivity,N/A,,,,"2013, October. Released 2013, October",Discontinued,192.5 x 122 x 7.9 mm (7.58 x 4.80 x 0.31 in),282 g (9.95 oz),,No,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1.1 (Jelly Bean),,Dual-core 1.5 GHz Cortex-A9,Mali-400,microSDHC (dedicated slot),8GB 512MB RAM,No,,,Yes,VGA,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,,No,"microUSB 2.0, USB On-The-Go",Accelerometer,"Li-Po 3000 mAh, non-removable",,"White, Black",,About 70 EUR,,,HDMI port,,,,,,,,No,No,,,,Up to 250 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
allview,Allview 2 Speed Quad,https://fdn2.gsmarena.com/vv/bigpic/allview-2-speed-quad.jpg,No cellular connectivity,N/A,,,,"2013, September. Released 2013, September",Discontinued,200 x 152.5 x 9.8 mm (7.87 x 6.00 x 0.39 in),472.4 g (1.04 lb),,No,TFT capacitive touchscreen,"8.0 inches, 198.2 cm2 (~65.0% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",Android 4.2.2 (Jelly Bean),,Quad-core 1.0 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),8GB 1GB RAM,HDMI port,,,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct",Yes,,No,"microUSB 2.0, USB On-The-Go",Accelerometer,"Li-Po 4400 mAh, non-removable",,"White, Black",,About 120 EUR,,,,,,,VGA,,,,No,No,,,,Up to 440 h,Up to 7 h,,,,,,,,,,,,,,,,,,,,
allview,Allview City+,https://fdn2.gsmarena.com/vv/bigpic/allview-city-plus.jpg,No cellular connectivity,N/A,,,,"2013, August. Released 2013, August",Discontinued,192.5 x 122 x 7.9 mm (7.58 x 4.80 x 0.31 in),289 g (10.19 oz),,No,IPS LCD capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.5 GHz Cortex-A9,Mali-400,microSDHC (dedicated slot),8GB 512MB RAM,No,,,Yes,VGA,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,,No,"microUSB 2.0, USB On-The-Go",Accelerometer,"Li-Po 3000 mAh, non-removable",,"White, Black",,About 80 EUR,,,HDMI port,,,,,,,,No,No,,,,Up to 250 h,Up to 4 h,,,,,,,,,,,,,,,,,,,,
