Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages,8GB 1GB RAM,512GB 12GB RAM,256GB 6GB RAM,Dual_1 
oppo,Oppo R5,https://fdn2.gsmarena.com/vv/bigpic/oppo-r5-new1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100,"HSPA, LTE Cat4 150/50 Mbps","2014, October. Released 2014, December",Discontinued,148.9 x 74.5 x 4.9 mm (5.86 x 2.93 x 0.19 in),155 g (5.47 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","5.2 inches, 74.9 cm2 (~67.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~423 ppi density)",No,,,"13 MP, f/2.0, 1/3.1"", 1.12µm, AF","LED flash, panorama, HDR","1080p@60fps, 720p@120fps","5 MP, f/2.5",,Yes,No,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,eMMC 4.5,"Li-Po 2000 mAh, non-removable",,,,"Silver, Gold",About 400 EUR,,,,16GB 2GB RAM,,,Corning Gorilla Glass 3,,,"Android 4.4.4 (KitKat), ColorOS 2",Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),,,"1, 3, 4, 7, 8, 17, 20, 28, 40",Qualcomm MSM8939 Snapdragon 615 (28 nm),Adreno 405,,,"Fast charging 20W, 75% in 30 min (advertised) VOOC",,R8106,,,,,,,,,,,,,Basemark OS II 2.0: 710Basemark X: 4855,,Photo / Video,,Endurance rating 38h,,,,,,,,,,,,,
oppo,Oppo N3,https://fdn2.gsmarena.com/vv/bigpic/oppo-n3-new1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700 / 1900 / 2100,"HSPA, LTE","2014, October. Released 2015, January",Discontinued,161.2 x 77 x 9.9 mm (6.35 x 3.03 x 0.39 in),192 g (6.77 oz),Hybrid Dual SIM (Nano-SIM/ Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~66.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),,,"16 MP, f/2.2, 1/2.3"", 1.34µm, AF","Dual-LED flash, HDR, Schneider Kreuznach certified optics, auto panorama (motorized rotation)","1080p@60fps, 720p@120fps",Motorized rotating pop-up main camera module,"1080p@60fps, 720p@120fps",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,eMMC 5.0,"Li-Po 3000 mAh, non-removable",,,,White,About 550 EUR,,,O-Click 2.0 bluetooth remote control,32GB 2GB RAM,,,Corning Gorilla Glass 3,,,"Android 4.4.4 (KitKat), ColorOS 2",Quad-core 2.3 GHz Krait 400,,,"1, 3, 4, 7, 8, 17, 20, 28, 40",Qualcomm MSM8974AA Snapdragon 801 (28 nm),Adreno 330,,"Dual-LED flash, HDR, Schneider Kreuznach certified optics, auto panorama (motorized rotation)","Fast charging 20W, 75% in 30 min (advertised) VOOC",,"N5206, N5207",,,,Yes,,,,,,,,,Basemark OS II 2.0: 1241Basemark X: 10095,,Photo / Video,,Endurance rating 64h,,,,,,,,,,,,,
oppo,Oppo R1S,https://fdn2.gsmarena.com/vv/bigpic/oppo-r1s.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1900 / 2100 TD-SCDMA,"HSPA, LTE","2014, April. Released 2014, June",Discontinued,142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in),140 g (4.94 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",No,,,"13 MP, AF","LED flash, panorama, HDR",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",,,,,HSDPA 850 / 900 / 1900 / 2100 - R1K,"Li-Ion 2410 mAh, non-removable",,,,"White, Blue",About 290 EUR,,,eMMC 4.5,16GB 1GB RAM,,,Corning Gorilla Glass 3,,,Android 4.3 (Jelly Bean),Quad-core 1.6 GHz Cortex-A7,,,"3, 7, 38, 39, 40",Qualcomm Snapdragon 400 (28 nm),Adreno 305,,,,,"R8006, R8007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo Neo 3,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA,"2014, August. Released 2014, August",Discontinued,132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in),128 g (4.52 oz),Dual SIM (Mini-SIM/ Micro-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,"Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,,,,"Li-Ion 1900 mAh, removable",,,,"White, Black",About 130 EUR,,,,4GB 1GB RAM,,,,,,Android 4.2.1 (Jelly Bean),Dual-core 1.3 GHz Cortex-A7,,,,Mediatek MT6572 (28 nm),Mali-400,,,,,R831K,,,,,,,,,,"Glass front, plastic back, plastic frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo Find 5 Mini,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-5-mini.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA 42.2/11.5 Mbps,"2014, January. Released 2014, January",Discontinued,137 x 68 x 7.7 mm (5.39 x 2.68 x 0.30 in),128 g (4.52 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF",LED flash,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Po 2000 mAh, removable",,,,"White, Black",About 240 EUR,,,,4GB 1GB RAM,,,,,,Android 4.2.2 (Jelly Bean),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,R827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo R2001 Yoyo,https://fdn2.gsmarena.com/vv/bigpic/oppo-yoyo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA 42.2/11.5 Mbps,"2014, May. Released 2014, May",Discontinued,138.5 x 69.5 x 9.2 mm (5.45 x 2.74 x 0.36 in),145 g (5.11 oz),Dual SIM (dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~63.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",LED flash,720p,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1900 mAh, removable",Up to 350 h,Up to 6 h,,"White, Black",About 200 EUR,,,,4GB 1GB RAM,,,,,,Android 4.2.1 (Jelly Bean),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,"R20, R2001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo R1001 Joy,https://fdn2.gsmarena.com/vv/bigpic/oppo-joy.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA,"2014, May. Released 2014, May",Discontinued,124 x 63 x 9.9 mm (4.88 x 2.48 x 0.39 in),125 g (4.41 oz),Dual SIM (Mini-SIM/ Micro-SIM),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,3.15 MP,LED flash,720p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1700 mAh, removable",Up to 280 h,Up to 7 h,,"White, Black",About 100 EUR,,,,4GB 512MB RAM,,,,,,Android 4.2.1 (Jelly Bean),Dual-core 1.3 GHz Cortex-A7,,,,Mediatek MT6572 (28 nm),Mali-400,,,,,R1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo Neo 5,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo-5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,HSPA 42.2/5.76 Mbps,"2014, August. Released 2014, August",Discontinued,132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in),132.5 g (4.69 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),,,5 MP,"LED flash, panorama, HDR",720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,,,eMMC 4.5,"Li-Ion 1900 mAh, removable",,,,Black,About 140 EUR,,,,4GB 1GB RAM,,,,,,"Android 4.3 (Jelly Bean), ColorOS 1.4",Quad-core 1.2 GHz Cortex-A7,,,,Qualcomm Snapdragon 400 (28 nm),Adreno 305,,,,,"1201, R831L",,,,,,,,,,"Glass front, plastic back, plastic frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo R3,https://fdn2.gsmarena.com/vv/bigpic/oppo-r3.jpg,GSM / LTE,GSM 850 / 900 / 1800 / 1900,TD-SCDMA,"HSPA, LTE","2014, June. Released 2014, July",Discontinued,142.3 x 70.4 x 6.3 mm (5.60 x 2.77 x 0.25 in),140 g (4.94 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (dedicated slot),,,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity",,,,,eMMC 4.5,"Li-Ion 2410 mAh, non-removable",,,,"Black, white",About 270 EUR,Yes,Yes,,8GB 1GB RAM,,,,,,Android 4.3 (Jelly Bean),Quad-core 1.6 GHz Cortex-A7,,,"38, 39, 40",Qualcomm Snapdragon 400 (28 nm),Adreno 305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo N1 mini,https://fdn2.gsmarena.com/vv/bigpic/oppo-n1-mini1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"HSPA, LTE","2014, August. Released 2014, August",Discontinued,148.4 x 72.2 x 9.2 mm (5.84 x 2.84 x 0.36 in),150 g (5.29 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",No,,,"13 MP, 1/3.2"", AF","LED flash, panorama, HDR",1080p@30fps,Rotating pop-up main camera module,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,,,eMMC 4.5,"Li-Ion 2140 mAh, non-removable",,,,White,About 330 EUR,,,,16GB 2GB RAM,,,,,,"Android 4.3 (Jelly Bean), ColorOS 1.4",Quad-core 1.6 GHz Cortex-A7,,,"1, 3, 4, 7",Qualcomm Snapdragon 400 (28 nm),Adreno 305,,LED flash,,,N5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo Find 7,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all models,HSDPA 850 / 900 / 1900 / 2100  - international model,"HSPA, LTE","2014, March. Released 2014, May",Discontinued,152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in),171 g (6.03 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.0, 1/3"", AF","Dual-LED flash, panorama, HDR","4K@30fps, 1080p@60fps, 720p@120fps","5 MP, f/2.0",,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass",,,,,HSDPA 850 / 900 / 1700 / 1900 / 2100 - Mexico & US model,"Li-Po 3000 mAh, removable",,,,"White, Black, Astro Black",About 440 EUR,,,LTE 700 / 1700 / 2100 - Mexico & US model,32GB 3GB RAM,,eMMC 5.0,Corning Gorilla Glass 3,,,"Android 4.3 (Jelly Bean), ColorOS",Quad-core 2.5 GHz Krait 400,,,"1, 3, 7, 20 - International model",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Adreno 330,,,"Fast charging 20W, 75% in 30 min (advertised) VOOC",,"X9076, X9007",,,,Yes,,,,,,,,,Basemark X: 14968,"Contrast ratio: 1123:1 (nominal), 1.691 (sunlight)",Photo / Video,Voice 69dB / Noise 70dB / Ring 75dB,Endurance rating 44h,,,,,Noise -93.8dB / Crosstalk -94.4dB,,,,,,,,
oppo,Oppo Find 7a,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all models,HSDPA 850 / 900 / 1900 / 2100  - international model,"HSPA, LTE","2014, March. Released 2014, March",Discontinued,152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in),170 g (6.00 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.0, 1/3"", AF","Dual-LED flash, panorama, HDR","4K@30fps, 1080p@60fps, 720p@120fps","5 MP, f/2.0",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass",,,,,HSDPA 850 / 900 / 1700 / 1900 / 2100  - Mexico & US model,"Li-Po 2800 mAh, removable",,,,"White, Black",About 370 EUR,,,LTE 700 / 1700 / 2100 - Mexico & US model,16GB 2GB RAM,,eMMC 5.0,Corning Gorilla Glass 3,,,"Android 4.3 (Jelly Bean), ColorOS",Quad-core 2.3 GHz Krait 400,,,"1, 3, 7, 20 - International model",Qualcomm MSM8974AB Snapdragon 801 (28 nm),Adreno 330,,,"Fast charging 20W, 75% in 30 min (advertised) VOOC",,X9006,,,,Yes,,,,,,,,,,"Contrast ratio: 852 (nominal), 2.279 (sunlight)",Photo / Video,Voice 71dB / Noise 72dB / Ring 75dB,Endurance rating 60h,,,,,Noise -92.7dB / Crosstalk -92.0dB,,,,,,,,
oppo,Oppo Neo,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 2100,HSPA,"2014, February. Released 2014, Q1",Discontinued,132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in),130 g (4.59 oz),Single SIM or Dual SIM (dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm2 (~66.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",microSDHC (dedicated slot),,,5 MP,,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.1, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1900 mAh, removable",,,,"White, Black",About 160 EUR,,,,4GB 512MB RAM,,,,,,Android 4.2.1 (Jelly Bean),Dual-core 1.3 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo R1 R829T,https://fdn2.gsmarena.com/vv/bigpic/Oppo-R1-R829T.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,TD-SCDMA,HSPA,"2013, December. Released 2013, December",Discontinued,142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in),140 g (4.94 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",No,,,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 2410 mAh, non-removable",,,,"White, Black",About 300 EUR,Yes,Yes,,16GB 1GB RAM,,,Corning Gorilla Glass 3,,,Android 4.2.1 (Jelly Bean),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo N1,https://fdn2.gsmarena.com/vv/bigpic/oppo-n1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100,HSPA,"2013, September. Released 2013, October",Discontinued,170.7 x 82.6 x 9 mm (6.72 x 3.25 x 0.35 in),213 g (7.51 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.9 inches, 96.0 cm2 (~68.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~373 ppi density)",No,,,"13 MP, AF","Dual-LED flash, panorama, HDR",1080p@30fps,Rotating pop-up main camera module,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass",,,,,Touch-sensitive panel (back),"Li-Ion 3610 mAh, non-removable",,,,"White, dark blue",About 430 EUR,,,,"16GB 2GB RAM, 32GB 2GB RAM",,,,,,Android 4.2 (Jelly Bean),Quad-core 1.7 GHz Krait 300,,,,Qualcomm Snapdragon 600,Adreno 320,,LED flash,,,,,,,Yes,,,,,,,,,,Contrast ratio: 1164:1 (nominal) / 1.470:1 (sunlight),Photo / Video,Voice 73dB / Noise 67dB / Ring 78dB,Endurance rating 79h,,,,,Noise -93.7dB / Crosstalk -83.7dB,,,,,,,,
oppo,Oppo R819,https://fdn2.gsmarena.com/vv/bigpic/oppo-r819.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - SIM 1 & SIM 2,HSPA,"2013, August. Released 2013, September",Discontinued,136.5 x 68 x 7.3 mm (5.37 x 2.68 x 0.29 in),110 g (3.88 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",No,,,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,1.9 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot",3.0,"Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 2000 mAh, non-removable",,,,White,About 250 EUR,,,,16GB 1GB RAM,,,,,,Android 4.2.1 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,,,,Mediatek MT6589 (28 nm),PowerVR SGX544,,,,,,,,,,,,,,,,,,,Contrast ratio: 1210:1 (nominal) / 1.957:1 (sunlight),Photo / Video,Voice 64dB / Noise 66dB / Ring 73dB,Endurance rating 56h,,,,,Noise -92.4dB / Crosstalk -87.9dB,,,,,,,,
oppo,Oppo Find 5,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,HSPA,"2012, December. Released 2013, February",Discontinued,141.8 x 68.8 x 8.9 mm (5.58 x 2.71 x 0.35 in),165 g (5.82 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",No,,,"13 MP, AF","LED flash, panorama, HDR","1080p@30fps, HDR",1.9 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,HSDPA 850 / 1700 / 1900 / 2100,"Li-Ion 2500 mAh, non-removable",,,,"White, Black",About 540 EUR,,,,"16GB 2GB RAM, 32GB 2GB RAM",,,Corning Gorilla Glass 2,,,Android 4.1 (Jelly Bean),Quad-core 1.5 GHz Krait,,,,Qualcomm APQ8064 Snapdragon S4 Pro,Adreno 320,,,,,,,,,Yes,,,,,,,,,,Contrast ratio: 1107 (nominal) / 2.088:1 (sunlight),Photo / Video,Voice 70dB / Noise 67dB / Ring 73dB,Endurance rating 43h,,,,,Noise -82.0dB / Crosstalk -81.4dB,,,,,,,,
oppo,Oppo U705T Ulike 2,https://fdn2.gsmarena.com/vv/bigpic/oppo-u705t.jpg,GSM,GSM 850 / 900 / 1800 / 1900,TD-SCDMA,HSPA,"2012, November. Released 2012, December",Discontinued,127 x 63.7 x 9 mm (5.0 x 2.51 x 0.35 in),113 g (3.99 oz),Micro-SIM,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~69.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",No,,,"8 MP, AF","LED flash, panorama, HDR",720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Ion 2020 mAh, non-removable",,,,White,About 280 EUR,Yes,Yes,,16GB 1GB RAM,,,,,,Android 4.0.4 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,,,,Mediatek MT6517,PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo R601,https://fdn2.gsmarena.com/vv/bigpic/oppo-r601.jpg,GSM,GSM 900 / 1800,,,"2012, November. Released 2012, December",Discontinued,112.8 x 55.5 x 14.3 mm (4.44 x 2.19 x 0.56 in),102.5 g (3.60 oz),Yes,"IPS LCD capacitive touchscreen, 16M colors","3.0 inches, 26.8 cm2 (~42.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~192 ppi density)",microSDHC (dedicated slot),,,3.15 MP,,Yes,,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot",Yes,,No,microUSB 2.0,"Accelerometer, proximity",,,,,No,Li-Ion 1100 mAh battery,Up to 400 h,Up to 8 h,,White,About 320 EUR,Yes,Yes,,"4GB (2GB user available), 512MB RAM",,,,,,Android 4.0.4 (Ice Cream Sandwich),1.0 GHz Cortex-A9,,,,Mediatek MT6515,PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo R821T FInd Muse,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-muse.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA,2013. Released 2013,Discontinued,123 x 63.5 x 9.9 mm (4.84 x 2.5 x 0.39 in),-,"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,3.15 MP,,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot",Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 1700 mAh, removable",,,,White,About 290 EUR,,,,4GB 512MB RAM,,,,,,Android 4.2 (Jelly Bean),Dual-core 1.2 GHz Cortex-A7,,,,Mediatek MT6572 (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
